drug,region,region_id,wdeg_lo,wdeg_med,wdeg_hi,closeness_lo,closeness_med,closeness_hi,betweenness_lo,betweenness_med,betweenness_hi
KET,Septohippocampal nucleus,333,130.53812522720415,171.45732889711053,203.05165580564127,19.17299037178923,106.13983593441688,155.0231255234902,0.0,0.20436350522899388,0.3257122250270465
KET,Primary somatosensory area lower limb,337,155.51981112494843,179.4389112072615,211.32643043347025,25.4983581969503,127.3848679303548,183.70689995685615,0.0,0.029282365668950594,0.3611251352326001
KET,Subfornical organ,338,144.37510779578335,173.89287909905352,210.91912375997808,23.588774212464674,120.00917687941897,181.25967682724468,0.0,0.0013191832809575324,0.3727731698521457
KET,Primary somatosensory area mouth,345,175.5106142963008,188.95690030050582,211.25248883823775,29.004619274740243,144.45493546770894,183.7865989581357,0.0,0.028344752975117203,0.44900829426613775
KET,Subparaventricular zone,347,94.96165237200569,133.08228012819296,178.72271270173167,10.155544063988383,71.97525373832673,110.13170191984698,0.0,0.02619906238730617,0.37360259646592137
KET,Subceruleus nucleus,350,153.03586700150674,177.51609434780585,210.02066892022168,25.634262439860258,126.27062059724543,177.98459659618393,0.0,0.3282726289217454,0.43663901911287417
KET,Bed nuclei of the stria terminalis,351,175.77250205644327,188.93939137716524,211.34976555561497,28.79997396895256,145.112232760442,183.37540700650322,0.0,0.0035340786152181754,0.4838442120447169
KET,Primary somatosensory area nose,353,161.01473831995855,182.22051365077687,205.42486785123918,24.47758096725825,128.0646911173069,162.4074564237147,0.0,0.0,0.32747926433465563
KET,Preparasubthalamic nucleus,356,115.4209515582613,156.14489523308532,210.3597761847401,18.805845779548235,107.68667900056096,179.71336452438604,0.0,0.08326721961774251,0.4247637937252074
KET,Sublaterodorsal nucleus,358,98.35554728772598,120.25990695098945,187.2683104570351,13.025638519405492,56.31930956511118,127.33670491082356,5.409304002884962e-05,0.06923909123692752,0.1426974395961053
KET,Primary somatosensory area trunk,361,126.12564934859506,163.45251098989291,197.67249425595782,18.653519842307983,94.98371856569662,173.28381630883385,0.0,0.027767760548142804,0.18838802740714028
KET,Mediodorsal nucleus of thalamus,362,98.10992568769838,165.7154357836615,210.6750279425125,22.436694344991377,110.4204639838691,180.9388648699205,0.0,0.07666786873422286,0.30515686981608364
KET,Parasubthalamic nucleus,364,175.1071775548009,188.93851765035777,211.10523139083006,28.921991120040996,145.0952836546739,182.67628616723405,7.2124053371799496e-06,0.007131265777136676,0.41877028489001084
KET,Submedial nucleus of the thalamus,366,102.58579173879944,143.61057724311684,172.91331474472452,6.812899718561659,81.63238581031877,130.40726143499964,0.000721240533717995,0.1997115037865128,0.35077533357374685
KET,Primary somatosensory area upper limb,369,136.81124902576002,178.9549569828363,206.96136649150696,23.94234785317063,121.57611398032275,166.85318570507195,0.0,0.01309051568698161,0.43472773169852147
KET,Infracerebellar nucleus,372,96.83577723104494,124.40388834622692,197.50349608225446,9.60762823219674,60.74140885960476,173.04460699731342,0.0,0.04186801298232961,0.47742517129462675
KET,Substantia nigra compact part,374,112.50909234001934,157.90253743114357,193.66990728552952,18.484633414118786,92.56971881873686,165.30393095247405,0.00843851424450054,0.10659935088351966,0.430580598629643
KET,Supplemental somatosensory area,378,154.1366646408582,178.36763784245414,207.485159086988,25.032105224588545,126.87307365516544,168.38750185570805,0.0,0.0041110710421925715,0.3696718355571583
KET,Field CA1,382,66.45843824651995,127.42423924276714,177.10324321189012,5.8918044615402305,64.64854460736099,123.24412811077787,0.005048683736025965,0.17261089073205915,0.21846375766318069
KET,Primary visual area,385,164.74754451275385,185.2696266648225,209.8009831267347,26.89919800606776,130.36678866988757,176.75173660584704,0.0033537684817886767,0.39037143887486475,0.42805625676163
KET,Supraoptic nucleus,390,167.64552665754383,185.34136576775688,204.20320410134036,23.927391674580377,133.5829617280221,158.84895679512695,0.0,0.26574107464839525,0.43090515686981606
KET,Anteromedial visual area,394,107.3878330762904,157.85192227127897,211.0304518939437,21.275416569293547,100.42706808940774,182.81538183911886,0.0,0.1737829065993509,0.4594662820050487
KET,Medullary reticular nucleus,395,103.27273482916883,152.11484870315016,189.60622759821155,9.317141722667186,77.87715997483791,156.38054191930343,0.0,0.1075189325640101,0.4177425171294627
KET,Superior olivary complex,398,171.60238555389202,187.72420368170938,209.76765766259268,26.76394352326744,142.57456635562528,176.01747348349457,0.0,0.22744320230796972,0.3980165885322755
KET,Anterolateral visual area,402,170.71096733407933,187.88156744116463,210.73146659715235,27.722097397202234,136.38349536920785,180.85911804603398,0.0,0.4267219617742517,0.45149657410746485
KET,Medial amygdalar nucleus,403,107.0251959141126,165.8180658786158,202.57188600242148,21.35825625629194,105.0379504640126,156.53042660356812,0.0,0.11617381896862604,0.37976920302921024
KET,Lateral visual area,409,175.45011158013165,188.73831008665957,211.3896601096926,28.997803003207462,143.96045855043894,184.46039082258503,4.4014165903816105e-05,0.21245943021997837,0.47912008654886407
KET,Field CA2,423,169.21084263000506,188.37163820561136,209.45054702065724,26.811302989235973,143.474458553926,174.62382651667016,0.0,0.2148575549945907,0.4497295347998558
KET,Posterolateral visual area,425,165.97499228134427,188.96393423840328,206.17442670983252,25.152402894831752,140.77458055741909,169.35218124623242,0.0,0.32268301478543093,0.47782185358817164
KET,Spinal nucleus of the trigeminal oral part,445,174.272930275654,188.960797032088,210.81521434054662,28.052342599724255,145.2129710594984,181.09362816782914,0.0017219617742517072,0.03826181031373963,0.49109267940858276
KET,Field CA3,463,99.48685849677894,138.34843843345647,181.6553682882659,9.932812149145969,60.67511555506974,129.71594779485048,0.0,0.006382978723404255,0.10085346796489959
KET,Medial geniculate complex,475,103.50531723843841,161.1178695872814,211.30989324624798,21.636412866622784,103.60893600646347,183.6215195875933,0.004138375148111895,0.18021997836278397,0.24615939415795168
KET,Medial mammillary nucleus,491,146.11722565132175,176.29360532413665,209.66195946350618,24.354044645621773,129.15819762303755,174.28851120550112,0.0,0.03519653804543815,0.2573386224305806
KET,Subiculum,502,136.2946151616756,184.86431429457997,204.83364644519895,24.019778719515376,128.2747180848492,159.83161614649083,0.0,0.08470970068517851,0.4220218776295228
KET,Main olfactory bulb,507,172.1666636512914,188.25068537599282,209.47227251790054,26.735534104659177,143.31336770466757,174.5156035079673,0.0,0.0005424329847337416,0.475892535160476
KET,Medial preoptic nucleus,515,172.06414460946127,185.97419935929776,206.75621176549407,24.95744779545082,137.36943790390438,165.8653041502944,0.0,0.0,0.33151821132347636
KET,Medial preoptic area,523,120.04409465362598,169.43597829600714,210.84110939233042,23.212132460478873,118.08706227607465,181.88383418971378,0.0,0.16469527587450414,0.38900108186080057
KET,Medial pretectal area,531,115.60822005104193,150.82519834184856,196.31740248596304,17.75307955382389,82.94533819168385,170.48948795422467,0.022286332491886045,0.14619545618463758,0.4748647673999279
KET,posteromedial visual area,533,138.12156538363314,180.00887236346017,207.85673402960512,24.861151043197417,131.7361222728848,168.85221433388995,0.0,0.032131265777136674,0.39296790479624955
KET,Central amygdalar nucleus,536,151.40634569470006,175.2597351895928,210.63578389469154,24.207244560596596,122.05879185933377,180.07624698523912,0.0,0.3342589253516048,0.40248827984132707
KET,Temporal association areas,541,165.56922609734622,188.56536644103613,207.6128008933701,24.522796642174303,143.68034848690536,172.8616528415597,0.0,0.01579516768842409,0.46547060944825097
KET,Medial septal nucleus,564,149.02959426001792,183.8707879424121,201.44702031716957,23.006765799424727,132.6914923494187,173.27350324228644,0.0,0.2022358456545258,0.3441759826902272
KET,Postpiriform transition area,566,125.72413074023254,175.62046056010803,206.794267653156,23.500975083178442,116.40080642440886,166.16695617902272,0.0,0.16808510638297874,0.4227551388388027
KET,Tegmental reticular nucleus,574,169.62592766878504,184.80978824619388,211.13509530279885,27.774947229616796,138.17803013300122,183.2290707947642,0.0,0.07919221060223584,0.40335376848178867
KET,Central lateral nucleus of the thalamus,575,175.24108112216817,188.80017717205044,211.13154507325865,28.54288978137209,144.754242220344,182.82395614546724,0.0,0.17663180670753698,0.4601153984853949
KET,Accessory facial motor nucleus,576,101.7690868004224,162.79510076378767,201.03822026526848,21.085089328162994,102.25778212899735,155.4229566576908,0.001153984853948792,0.11702127659574468,0.3689325640100974
KET,Taenia tecta,589,154.05352895464364,180.59943431285592,209.33651904693068,25.823581410051315,134.6648357464733,175.59349252972888,0.0,0.0,0.20977280923187883
KET,Central linear nucleus raphe,591,82.91813507078055,115.89650698981376,162.63930346981493,7.181499308361,47.58827467168806,93.72987244744485,0.009592499098449333,0.042607284529390554,0.2276595744680851
KET,Diagonal band nucleus,596,100.29854976932987,163.4526953406944,210.63682399315286,22.1248251568655,107.41124612220273,180.92507619710253,0.0,0.0,0.37596285611251357
KET,Central medial nucleus of the thalamus,599,102.27096274621694,145.86546147661682,193.01527623691103,17.4213490266803,74.7499099258882,164.08018829262943,0.0,0.030977280923187883,0.43793725207356654
KET,Subparafascicular area,609,129.0299143996333,170.38144176625767,211.13488743179192,23.417194112239184,119.39229221526037,183.22280082978398,0.0,0.10093761269383339,0.2980526505589614
KET,Nucleus of the lateral lemniscus,612,171.89002532678376,185.86227678040547,206.36910835310226,24.90293095302206,137.7041897616611,165.23552547889233,0.0,0.00142445005409304,0.4578795528308691
KET,Tuberal nucleus,614,66.71077046860356,134.3029085123439,178.75828432637374,7.246074791071989,64.19554819901238,120.67270952750324,0.0,0.026253155427335015,0.33613415073927155
KET,Cuneiform nucleus,616,152.46970964676257,177.7246478298474,186.85414334565354,14.304534866807067,107.85045012134441,150.0957595372804,0.0,0.29666426253155426,0.41839163360980886
KET,Nucleus of the lateral olfactory tract,619,105.7429162514501,144.4600340340551,186.66087371915052,12.895010394919492,77.70638403028558,128.55726094442932,0.009015506671474938,0.13602596465921385,0.4291020555355211
KET,Motor nucleus of trigeminal,621,154.37199708319963,183.9618326995133,203.40354672396936,23.584898041086664,137.20478922923192,173.13124875498497,0.0,0.2857915614857555,0.4568698160836639
KET,Cortical amygdalar area anterior part,639,174.8863479755003,187.4367197922499,210.1869789925076,28.11798306115954,141.5712425049032,178.39058645417205,0.0,0.0003606202668589975,0.4755138838802741
KET,Nucleus of the trapezoid body,642,97.54222288559077,153.7936534547805,195.05151653836344,19.390328730231793,86.84939452195754,155.41026287037334,0.0,0.05870897944464479,0.36505589614136313
KET,Cortical amygdalar area posterior part,647,163.5009598481523,188.550227408414,206.2921065196771,24.796297170160535,141.1927865479912,171.66793495613373,0.0,0.007128260608246184,0.4036783267219618
KET,Nucleus of the solitary tract,651,170.30156966314001,188.7768110074078,208.93444295060408,26.428716492659714,141.34988012941702,172.4483404974589,0.0018932564010097368,0.24760187522538768,0.4806346916696718
KET,Abducens nucleus,653,107.72891119608468,138.30620452885717,197.61562793683868,10.744582575088279,52.6725604060646,172.91397406224448,0.0,0.004507753335737469,0.4519112874143527
KET,Facial motor nucleus,661,102.97656472680657,134.76344029031858,194.66895171943264,7.494414242889923,64.63631120877926,137.46999585249745,0.0007573025604038947,0.08406058420483231,0.20688784709700686
KET,Caudoputamen,672,103.85367084189058,172.677927152956,196.9567347936145,20.72277285869177,120.55660282229267,158.54795220071193,0.0010217574227671614,0.06346916696718356,0.23177064551027768
KET,Visceral area,677,148.44081013756048,163.6469041446478,211.25233930894535,20.36724111353827,100.41351555676425,183.4942585595639,0.0,0.02005048683736026,0.47735304724125494
KET,Superior central nucleus raphe,679,172.20187631181204,188.9694469084568,209.7616006591213,27.483964953360672,145.2259767718947,175.92585411171683,0.0,0.0005319148936170213,0.48965019834114676
KET,Ventral medial nucleus of the thalamus,685,130.8763955476038,178.3081675745087,195.34455357718997,16.583641771951093,131.17886051127593,162.65056351874622,0.0,0.12282726289217455,0.4862243058059863
KET,Ventrolateral preoptic nucleus,689,82.21837331049896,117.5777882430116,187.77957587099297,8.4037183788273,47.06881507870412,153.75616597705863,0.02138478182473855,0.0994951316263974,0.43371799495131624
KET,Ventromedial hypothalamic nucleus,693,154.28585438472624,185.17155618404,208.32953585013615,25.60159750159656,138.36736451020096,169.85903233360548,0.0,0.03627839884601514,0.42513523260007213
KET,Olivary pretectal nucleus,706,82.91813507078055,114.70449974939288,179.17420452077954,10.940396537311921,46.33733404662183,111.97563857571448,0.0,0.017832672196177426,0.1717994951316264
KET,Cuneate nucleus,711,101.53564208291101,128.90818319673951,206.82277308456236,13.894347852487892,68.5023137180691,166.35515198463398,0.0,0.10389469888207717,0.3728092318788316
KET,Ventral posterolateral nucleus of the thalamus,718,105.74059147456401,136.429303681676,180.3267708667517,10.684489630500838,60.36886480536889,116.31695553893297,0.0144608727010458,0.08831590335376849,0.3776054814280563
KET,Dentate gyrus,726,148.29280692721676,174.69865728856882,202.55566566212673,22.79395144847971,122.8384435463862,155.03244957422274,0.0,0.26206274792643347,0.41849981968986655
KET,Orbital area medial part,731,157.7947343634819,186.38108226128247,204.16030383130018,23.870507305674632,139.50443353276484,172.35487606870882,0.0,0.007392715470609448,0.3582041110710422
KET,Ventral posteromedial nucleus of the thalamus,733,137.8497106950361,163.70872250691366,210.93981810722323,18.497252732936424,99.2779821139818,181.5549189940142,0.0,0.04457266498377209,0.1443562928236567
KET,Orbital area ventrolateral part,746,146.40847228572557,181.30381834181497,197.41555094953185,21.236579846163636,131.5111559605738,172.20951587838383,0.0,0.2000360620266859,0.4840966462315182
KET,Ventral tegmental area,749,80.25683466960277,126.99379072308223,155.43807513325618,6.1851400965108985,55.610964211663045,84.69091121098134,0.0,0.026685899747565814,0.21081860800576993
KET,Olfactory tubercle,754,174.8333868205437,188.18971440285208,210.4276415034941,28.256243488786822,142.5821605369579,179.80418670437774,0.0,0.03981247746123332,0.45564370717634334
KET,Ventral tegmental nucleus,757,103.5567746328836,123.01113131702628,187.54371061914026,11.669116371387151,53.32890369565529,130.19515496773394,0.0,0.027948070681572304,0.21067435989902633
KET,Vascular organ of the lamina terminalis,763,84.02291217128452,124.96814348804645,178.91415946592224,7.644528947169475,54.19262169289367,125.63146647974618,0.0,0.018031013342949875,0.07552590455583606
KET,Nucleus x,765,96.99264040565265,141.0961284866807,187.48743036942653,8.044043735431423,71.34506855526973,129.56444663592004,0.0,0.022340425531914895,0.3281283808150018
KET,Hypoglossal nucleus,773,79.23500104043656,114.10346408709269,190.15192537021903,8.091191445973568,49.3667427227204,160.8076107500494,4.2072364466883045e-05,0.04908041831950956,0.23624233681932924
KET,Posterior amygdalar nucleus,780,170.00184646870645,184.03723779254125,209.65764223114627,25.748652181605113,135.81676911496945,174.21234743620263,0.0,0.32987738910926795,0.462243058059863
KET,Nucleus y,781,102.09751110220212,146.09914957712363,192.0994618709417,8.279927280611032,61.04211287023838,158.2669232006045,0.0,0.056761630003606206,0.277353047241255
KET,Piriform-amygdalar area,788,110.27321783415113,168.230721541055,204.33144474983644,21.6043465187868,107.14157572217769,159.16195546812216,0.0,0.05602235845654526,0.28827984132708256
KET,Periaqueductal gray,795,134.28363568391495,173.1152960060424,197.7614552797542,19.912417178462523,112.18435459302634,143.67599158052897,0.0,0.10385863685539128,0.27728092318788317
KET,Zona incerta,797,175.88809655485753,188.01970480203718,211.32684041929548,28.614267968606892,142.972702285109,183.72491509896318,0.00025243418680129823,0.43119365308330326,0.4748647673999279
KET,Dorsal peduncular area,814,175.87834139702056,188.80564203540283,211.35472060030685,28.87389226533678,143.85896666552824,184.38695879455068,0.0,0.007470849861762231,0.4561485755499459
KET,Dorsomedial nucleus of the hypothalamus,830,145.41038438954297,175.88451027395774,209.59353498389737,24.89063059214877,126.03851127657248,175.6772007673201,3.606202668589975e-05,0.2746303642264695,0.37069960331770646
KET,Dorsal motor nucleus of the vagus nerve,839,105.6510216184768,159.41413527959068,185.6244238052417,16.009546944799013,97.73164991741587,125.90808841173019,0.0,0.12262892174540209,0.25329967544175985
KET,Parasubiculum,843,125.9109441994877,182.86630330888323,202.64288737961553,23.536330127479868,128.3896006996337,159.29946764865156,0.0,0.0044716913090515785,0.2688424089433826
KET,Dentate nucleus,846,161.5003074129807,180.15816252028552,196.00323050430185,18.089724088418862,124.17200359354527,159.92498773083008,0.0,0.23216732780382257,0.47973314100252434
KET,Parvicellular reticular nucleus,852,128.91186640565695,162.01549120135036,211.3359471622884,20.377888434544364,106.70173697068762,183.89770999034232,0.0,0.20308330328164442,0.46384180790960455
KET,Parasolitary nucleus,859,173.1878598546544,185.58728153603988,210.34488405566753,26.490778343166326,139.8055367555242,178.86196581181028,0.0,0.0,0.07753335737468446
KET,Parabrachial nucleus,867,174.67280538051574,188.96898624416343,210.9468862246395,28.072697961423785,145.3212823710321,181.64995880223015,0.0,0.02001442481067436,0.49011900468806346
KET,Dorsal nucleus raphe,872,118.05873822870049,173.5160246253103,208.3804605803947,22.660885488783247,114.01875518528261,171.15835440648598,0.0,0.08804543815362423,0.366895059502344
KET,Parabigeminal nucleus,874,126.90908534687996,178.37803494111563,192.4180628852904,16.23448766791248,124.9442310810067,163.12177768298625,0.0,0.06797692030292102,0.42178627238850896
KET,Retrosplenial area dorsal part,879,148.7550784026201,175.16113587034928,211.33603928484524,24.85132927682926,125.38766756250716,184.11777820567718,0.0,0.03523260007212405,0.40813198701767045
KET,Dorsal tegmental nucleus,880,99.68254652159794,141.06506237464583,192.726540299315,17.18462654857227,70.93032616281278,163.29152724945547,0.0,0.022286332491886045,0.43177064551027766
KET,Retrosplenial area ventral part,886,173.1345587459977,187.83533885307673,210.73093247978235,27.874584878780492,138.9619313693882,180.8594429989768,0.0,0.3119260127419161,0.4651280201947349
KET,Retrosplenial area lateral agranular part,894,175.1562772436871,188.4498613919538,211.2999992758402,28.39170409735617,143.3577093742281,182.7816891053802,0.0,0.40899146532035063,0.4629282365668951
KET,Ectorhinal area,895,168.81582238537425,185.16511351325204,210.82798708756144,27.994283531036526,139.32943522800207,181.7041634175007,0.0,0.3984132708258204,0.4716552470248828
KET,External cuneate nucleus,903,98.15886251532373,167.93574727684592,206.01028449307327,21.827248914363743,117.85948929989131,162.3071123923218,0.0,0.14343671114316625,0.35156869816083663
KET,Paracentral nucleus,907,97.12609970617041,158.0305884893848,200.05221795502655,20.21304300436392,92.49893031590014,148.93176480776057,0.0,0.0004507753335737468,0.24853948791922106
KET,Lingula (I),912,175.26377245609973,188.9194770059256,211.06605188690241,28.804763691405125,144.95966310881872,182.84087322135755,0.0,0.004904435629282365,0.4908402452217815
KET,Entorhinal area lateral part,918,174.91820460536525,188.91661329363086,211.06639119005786,28.923763523984277,145.35768603578185,182.8412443274732,0.0,0.02483385709133996,0.4864406779661017
KET,Central lobule,920,155.87233208274355,179.26011074819837,200.18717982478938,22.45067626541041,124.10427718109251,148.94450582009333,0.0,0.00840245221781464,0.4038946988820772
KET,Perirhinal area,922,170.14305712743172,187.71237140505616,210.60222787439338,27.691194365250464,135.51896843631937,180.73571581181153,0.0,0.005589614136314461,0.4253516047601875
KET,Entorhinal area medial part dorsal zone,926,100.57000321778162,164.31861584210748,199.71672134089954,19.153708291617072,110.0849560852393,146.8736401297432,0.0,0.030634691669671837,0.25120807789397764
KET,Culmen,928,171.17676741750012,186.0057878628757,210.6947664893749,26.0832745944186,136.76570079760432,180.41110738343752,0.0,0.053047241254958535,0.37937161918499823
KET,Parafascicular nucleus,930,148.9031373173944,188.89054007562848,206.03080259324787,25.077894061378213,132.41954369010278,162.26595610940788,0.0,0.24987378290659934,0.4370777737708859
KET,Pontine gray,931,165.9043654067882,187.51324418045806,207.36368924958947,25.166217935065333,139.7232888805472,173.27110102423856,0.0,0.2633429498737829,0.47345834835917777
KET,Declive (VI),936,105.26609673687034,158.54965479902808,211.2138991335093,21.445476434470116,101.15456758927554,183.28355060165217,0.0,0.18566534439235485,0.42407140281283806
KET,Folium-tuber vermis (VII),944,132.8609442554043,157.91183685444565,208.5031647123721,17.107067595112042,93.20125149193849,170.81965844790471,0.0,0.0285250631085467,0.35595023440317347
KET,Posterior hypothalamic nucleus,946,107.03033528189225,130.00293335512166,185.98774296244005,12.656096993347127,65.88015682761846,126.96867340761715,0.004543815362423368,0.1294266137756942,0.4123332131265777
KET,Pyramus (VIII),951,103.56883829109705,132.2630410225615,204.4249389944102,14.550199411774024,70.53672203682142,158.9741152324873,0.0,0.007717273710782546,0.2843490804183195
KET,Uvula (IX),957,125.63843192360889,184.2948762952312,200.9619313298997,23.4679299744818,129.21425170136942,160.50718855337965,0.0,0.027443202307969705,0.2571583122971511
KET,Piriform area,961,114.79484188857325,165.19095039731678,199.51800779477307,20.273603182064484,104.60796943263797,162.1411255512487,0.0,0.10605842048323116,0.2275153263613415
KET,Nodulus (X),968,137.76842159135762,159.9768835708715,201.3229821847762,15.091424864629397,94.56722941149565,150.6463353549798,0.0,0.008005769924269743,0.2699603317706455
KET,Paragigantocellular reticular nucleus dorsal part,970,142.53694220615685,163.40013492163806,211.37701787290007,20.444502851229913,97.90734309026456,184.21490702272126,0.0,0.07161016949152543,0.4919221060223585
KET,Prelimbic area,972,169.1173271067949,187.0806309942842,211.38848394489696,27.854664161945408,135.00193260271917,184.3316536324929,0.0,0.003834780437737524,0.44468085106382976
KET,Edinger-Westphal nucleus,975,173.95292708482788,187.64777197523802,211.13680079163314,27.43855460476033,140.63261868742342,182.91207124346968,0.0,0.07021276595744681,0.4713306887847097
KET,Paragigantocellular reticular nucleus lateral part,978,165.64492865841706,180.11644559635135,210.78560592427016,24.557262335391307,130.36568498448833,181.18467627174266,0.0,1.2020675561966582e-05,0.4156148575549946
KET,Dorsal premammillary nucleus,980,103.85367084189058,130.17316237521953,181.40462100891818,13.506273825811254,60.76779291350463,125.63146647974528,0.0,0.03166245943021999,0.07552590455583606
KET,Fasciola cinerea,982,139.1891801284873,165.0582010643633,211.1329617502879,18.55954436994553,99.70882481984998,182.84115766862627,0.0,0.07255679769203029,0.2785070320952038
KET,Primary motor area,985,171.19209014839612,186.34352646713972,211.3167849341977,26.31582640438901,136.81880495856223,183.6341721305198,0.0,0.004038946988820762,0.39037143887486475
KET,Fastigial nucleus,989,75.52525564697652,113.2350391053231,187.2754849759216,8.025199193986897,52.0700379847866,151.3581195492431,0.0,0.0715109989181392,0.2731698521456906
KET,Secondary motor area,993,121.96667181380315,146.14600095015797,166.4881628245773,9.154799050657031,80.31734166244127,117.28603793333558,0.0,0.1153263613415074,0.27760548142805624
KET,Fundus of striatum,998,93.4307594834405,128.20063882008736,196.82506468131496,8.970072305391554,67.82762726135805,168.24284717208357,0.0,0.005643707176343311,0.19830508474576272
KET,Primary auditory area,1002,156.4964272989425,178.09781578209714,210.78746176147934,26.149688431375694,131.19316564129127,180.87359300925655,0.0,0.07991345113595384,0.4270825820411107
KET,Ventral premammillary nucleus,1004,126.29322151703373,151.99324029952038,205.67512622184967,16.36749440974417,92.55290548123435,162.26974203500583,0.0,0.0858276235124414,0.29906238730616663
KET,Simple lobule,1007,91.05455271904037,126.0213124979168,185.8145202816529,8.921438251452212,47.20352193916893,145.085496765469,0.0,0.04038946988820772,0.37811034980165886
KET,fiber tracts,1009,174.70565495524312,188.91277637929954,211.1892104206688,29.110372161529273,144.46684281059694,183.47312866087685,0.0030111792282726288,0.26718355571583124,0.4688063469166967
KET,Dorsal auditory area,1011,151.09955319538005,176.7553495797561,201.23004672781607,22.578780427372653,125.43586777460746,150.6831476315061,0.0,0.0,0.36595744680851067
KET,Ansiform lobule,1017,75.95954846744955,117.87101473105838,182.0511220592307,7.511003071091979,55.37244614859866,130.7517232865699,0.008041831950955643,0.1131987017670393,0.3262892174540209
KET,Ventral auditory area,1018,153.09764880108827,179.0713717669564,210.04208007856136,25.680177124997016,132.2180046783441,178.32356254649986,0.0,0.011756220699603318,0.4312657771366751
KET,Posterior complex of the thalamus,1020,163.75927162652172,178.10411643014373,210.34488405566753,24.604777603814327,130.30676734652988,178.86196581181028,0.0,0.0,0.2607645149657411
KET,Paramedian lobule,1025,121.7807048845422,150.84211044638002,184.63351504710812,14.363950827051545,71.74634640787349,139.0678449828942,0.000288496213487198,0.15048683736025964,0.36703930760908765
KET,Posterior auditory area,1027,159.59147188919184,188.9425311248899,207.02736968156796,25.590905963443824,134.59925247566255,166.6397213023036,0.0,0.009628561125135233,0.4703570140641904
KET,Posterior limiting nucleus of the thalamus,1029,124.94853159330906,152.05933518354055,203.78108723170305,16.247816193362286,93.90365842409042,157.33242575848274,0.0,0.05738369996393797,0.2802380093761269
KET,Copula pyramidis,1033,116.55498083967511,149.17933849723522,210.88933102374514,12.6310441131946,83.71287971853636,181.37748692204636,0.0,0.0014250510878711384,0.0898858894441296
KET,Postsubiculum,1037,126.52062385157437,152.48358009542721,189.17645073730367,14.511721393431731,84.69106130561872,129.27627968214102,0.0,0.007104219257122251,0.20753696357735305
KET,Paraflocculus,1041,75.6128907078827,113.47410922063365,186.5728803976478,8.002666943836768,52.31436318799528,147.718717274744,0.0,0.0576631806707537,0.29397764154345474
KET,Flocculus,1049,108.46923743013976,175.17748555122137,191.5333591033044,18.159140646715368,108.9594061393778,161.6067763220157,0.0010277677605481429,0.040732059141723766,0.428777497295348
KET,Gustatory areas,1057,141.4012824993473,171.6334936452135,208.13456124564846,22.209476559758464,111.6955984363081,169.03994287731248,0.0,0.0,0.33873061666065635
KET,Parapyramidal nucleus,1069,153.76548159970366,177.943061877953,211.3899730566809,25.57230101552599,125.8379689140603,184.38828729902227,0.0,0.3301117922827263,0.42775573987258025
KET,Presubiculum,1084,144.51058880350558,158.03510713624297,211.3923688168071,19.593807626715762,90.94817728226758,184.35640560157196,0.01885357099926159,0.14803461954561847,0.46096405818006975
KET,Medullary reticular nucleus dorsal part,1098,105.92295772384706,158.95123697891785,204.09296281580168,18.34039644697182,93.21763656752644,158.1845671405978,0.0,0.09830508474576272,0.2829065993508835
KET,Intercalated amygdalar nucleus,1105,73.57995261949299,123.05963810455982,167.63068850221345,7.106703493235508,55.53803231672278,104.29780075428319,0.0019834114677244863,0.1153984853948792,0.18521456905878111
KET,Medullary reticular nucleus ventral part,1107,103.28634901692104,152.98086925050828,189.99495636451135,9.337937667817096,78.54755994741511,156.6503442500366,0.0,0.10227190768121168,0.18665705012621708
KET,Parastrial nucleus,1109,97.03293429605722,126.00327184449301,189.58808313650673,8.50882982699845,52.50254176971775,156.37938377762413,0.0,0.013342949873782907,0.10959249909844933
KET,Interanteromedial nucleus of the thalamus,1120,161.56832681481887,185.23134932565824,208.29491596760994,24.547569935007196,140.02034075686933,172.89483841884777,0.0,0.0031914893617021275,0.38092318788315904
KET,Tuberomammillary nucleus dorsal part,1126,103.23497913803087,130.26118961606463,197.2664918973303,11.249736466021108,52.15777948734646,172.71258376477238,7.21240533717995e-05,0.03520855872100009,0.4550126217093401
KET,Median eminence,10671,139.30542831285203,160.57203655049602,199.1930295443819,15.514169214155022,93.04361044815128,144.8318977291009,0.027984132708258204,0.201803101334295,0.3279120086548864
SAL,Tuberomammillary nucleus ventral part,1,149.04052715285016,181.0461822994635,199.52322973416244,23.71446986214137,116.74603259694135,165.60832837428583,0.0,0.0,0.4051568698160837
SAL,Inferior colliculus,4,127.90260597419245,169.4094060003747,199.52636139251933,21.83833941163745,101.57305001457394,156.7474365372725,0.0,0.12831019353287657,0.2867652362062748
SAL,Principal sensory nucleus of the trigeminal,7,82.28695489084588,118.28137679743463,192.08206418236512,8.190246126085649,59.29161607528009,152.35836710267318,0.0,0.058095924990984496,0.28531914893616983
SAL,Interfascicular nucleus raphe,12,126.82949485829022,146.51724338479562,200.6519419188968,15.37207762073489,73.21770721380679,164.89313023345682,0.0,0.16810313739632168,0.31139560043274433
SAL,Induseum griseum,19,143.9020356959156,163.93405943457537,190.67715325819256,17.918644081426304,97.1862721292267,130.37158716782403,0.0,0.06505589614136315,0.3837360259646592
SAL,Anterior amygdalar area,23,78.60165498644113,110.5614814969415,187.30317932789245,7.134480154967476,62.09749456982132,134.62281260819793,0.0,1.2020675561966582e-05,0.3578434908041832
