drug,region1,region2,weight,distance
SAL,Dorsal cochlear nucleus,Periaqueductal gray,0.9973580385670383,0.0026454575722026446
SAL,Dorsal cochlear nucleus,Posterior auditory area,0.9967307627973515,0.003274592834331226
SAL,Dorsal cochlear nucleus,Agranular insular area dorsal part,0.9966909530888074,0.003314533914768096
SAL,Dorsal cochlear nucleus,Paragigantocellular reticular nucleus lateral part,0.9959575634484823,0.0040506292846773945
SAL,Dorsal cochlear nucleus,Simple lobule,0.9959213073033875,0.004087033250431754
SAL,Dorsal cochlear nucleus,Cortical amygdalar area anterior part,0.9953770488534911,0.00463367003317819
SAL,Interpeduncular nucleus,Lateral visual area,0.9998359613605255,0.00016405209528360637
SAL,Interpeduncular nucleus,Pontine reticular nucleus,0.9991966839852193,0.000803638845992377
SAL,Interpeduncular nucleus,Dorsal peduncular area,0.998894754650267,0.0011058565837917902
SAL,Interpeduncular nucleus,Facial motor nucleus,0.998462114640437,0.0015390691190658586
SAL,Interpeduncular nucleus,Locus ceruleus,0.9981446219132512,0.001857101432639954
SAL,Interpeduncular nucleus,Ventral tegmental nucleus,0.9976994099902606,0.002303240432740563
SAL,Interpeduncular nucleus,Parastrial nucleus,0.9973092817867953,0.0026943447021567524
SAL,Interpeduncular nucleus,Median eminence,0.9967470686720886,0.0032582336107872603
SAL,Interpeduncular nucleus,Periventricular hypothalamic nucleus posterior part,0.9964532695557442,0.003553035004141853
SAL,Interpeduncular nucleus,Field CA2,0.995948554676556,0.004059674662714462
SAL,Interpeduncular nucleus,Parasubthalamic nucleus,0.9951087615372496,0.004903239719599114
SAL,Interpeduncular nucleus,Paraventricular nucleus of the thalamus,0.994197484791895,0.00581941520618224
SAL,Interpeduncular nucleus,Intermediate reticular nucleus,0.9941526966990438,0.0058644657141618
SAL,Agranular insular area dorsal part,Dentate gyrus,0.9989863475408789,0.0010141665522122262
SAL,Agranular insular area dorsal part,Posterior auditory area,0.9978680673639113,0.002134208439619621
SAL,Agranular insular area dorsal part,Paraflocculus,0.9973232617850571,0.0026803270844185014
SAL,Agranular insular area dorsal part,Rhomboid nucleus,0.9967889929405013,0.003216173405079299
SAL,Agranular insular area dorsal part,Periaqueductal gray,0.996624815517509,0.003380893266722529
SAL,Agranular insular area dorsal part,Dorsal motor nucleus of the vagus nerve,0.9962637698029185,0.0037432273391839565
SAL,Agranular insular area dorsal part,Medullary reticular nucleus dorsal part,0.9961548832831054,0.0038525281829126195
SAL,Agranular insular area dorsal part,Cortical amygdalar area anterior part,0.9954863487305115,0.004523868549798862
SAL,Agranular insular area dorsal part,Central lobule,0.9938170862749303,0.006202107090983778
SAL,Agranular insular area dorsal part,Medial preoptic nucleus,0.9933426449755368,0.006679614058287093
SAL,Inferior salivatory nucleus,Trochlear nucleus,-0.9996573554701087,0.0003427032459411047
SAL,Inferior salivatory nucleus,Paracentral nucleus,0.9989508221279337,0.0010497286444423753
SAL,Inferior salivatory nucleus,Lateral dorsal nucleus of thalamus,0.9986718653371915,0.0013290174153457962
SAL,Inferior salivatory nucleus,Nucleus prepositus,0.9964708964182054,0.0035353455578873323
SAL,Inferior salivatory nucleus,Lateral mammillary nucleus,0.9960632740538723,0.003944495248828884
SAL,Inferior salivatory nucleus,Dorsal part of the lateral geniculate complex,0.9955066315101897,0.004503494013193014
SAL,Inferior salivatory nucleus,Gustatory areas,0.9950731606973057,0.004939016187619426
SAL,Inferior salivatory nucleus,Anteromedial nucleus,0.993545736959156,0.006475181855478817
SAL,Inferior salivatory nucleus,Ventral part of the lateral geniculate complex,0.9933429289186596,0.006679328212226174
SAL,Trochlear nucleus,Paracentral nucleus,-0.9995151088599683,0.00048500873775680285
SAL,Trochlear nucleus,Lateral dorsal nucleus of thalamus,-0.997040925396466,0.002963461320674745
SAL,Trochlear nucleus,Gustatory areas,-0.9957693713767735,0.004239603053097505
SAL,Trochlear nucleus,Nucleus prepositus,-0.9950213892474341,0.00499104532350614
SAL,Trochlear nucleus,Lateral mammillary nucleus,-0.9947206243964227,0.005293360750571255
SAL,Trochlear nucleus,Dorsal part of the lateral geniculate complex,-0.9934701035998118,0.006551309441215115
SAL,Trochlear nucleus,Ventral tegmental area,0.9934108364050934,0.006610967967846121
SAL,Periventricular hypothalamic nucleus intermediate part,Zona incerta,0.9996918524847455,0.0003081950024557468
SAL,Agranular insular area ventral part,Perirhinal area,0.9983793425200712,0.001621972165891509
SAL,Agranular insular area ventral part,Postsubiculum,0.9951075481255893,0.004904459096261208
SAL,Agranular insular area ventral part,Ectorhinal area,0.9942586578140267,0.0057578870478887005
SAL,Periventricular hypothalamic nucleus posterior part,Parasubthalamic nucleus,0.9995184038858247,0.0004817121188303258
SAL,Periventricular hypothalamic nucleus posterior part,Locus ceruleus,0.9992948624008052,0.000705386325642791
SAL,Periventricular hypothalamic nucleus posterior part,Dorsal peduncular area,0.9992528795807499,0.0007473996527998865
SAL,Periventricular hypothalamic nucleus posterior part,Ventral tegmental nucleus,0.9991663866755868,0.0008339609732170931
SAL,Periventricular hypothalamic nucleus posterior part,Pontine reticular nucleus,0.9987601991981087,0.0012405699907318852
SAL,Periventricular hypothalamic nucleus posterior part,Paraventricular nucleus of the thalamus,0.9987181475046231,0.0012826747710527507
SAL,Periventricular hypothalamic nucleus posterior part,Field CA2,0.9970742494463981,0.002930038928271771
SAL,Periventricular hypothalamic nucleus posterior part,Median eminence,0.9968729232112985,0.0031319763101086387
SAL,Periventricular hypothalamic nucleus posterior part,Anteromedial nucleus,0.9964990387279254,0.0035071039780966737
SAL,Periventricular hypothalamic nucleus posterior part,Lateral visual area,0.9962163779011914,0.00379079810348054
SAL,Periventricular hypothalamic nucleus posterior part,Nucleus prepositus,0.9946281096628334,0.005386370821728771
SAL,Periventricular hypothalamic nucleus posterior part,Lateral mammillary nucleus,0.9944112769361811,0.005604398407277989
SAL,Periventricular hypothalamic nucleus posterior part,Facial motor nucleus,0.9942337111812697,0.005782978049641849
SAL,Periventricular hypothalamic nucleus posterior part,Intermediate reticular nucleus,0.9929430815994968,0.007081936217766623
SAL,Anteromedial nucleus,Lateral mammillary nucleus,0.9996483287345782,0.00035173311626245584
SAL,Anteromedial nucleus,Nucleus prepositus,0.9995604691332842,0.00043962748872044687
SAL,Anteromedial nucleus,Parasubthalamic nucleus,0.9964317506746481,0.0035746307117502
SAL,Anteromedial nucleus,Preparasubthalamic nucleus,0.9960921719523326,0.003915483558480886
SAL,Anteromedial nucleus,Paraventricular nucleus of the thalamus,0.995450235585792,0.004560146093752648
SAL,Anteromedial nucleus,Gustatory areas,0.9952104270161387,0.0048010797448953205
SAL,Anteromedial nucleus,Lateral dorsal nucleus of thalamus,0.9936027724946626,0.006417777453894508
SAL,Anteromedial nucleus,Ventral tegmental nucleus,0.9931567561054654,0.006866766262322845
SAL,Anteromedial nucleus,Locus ceruleus,0.9930930955990395,0.006930867469321642
SAL,Midbrain reticular nucleus,Postpiriform transition area,0.9996387991540595,0.00036126609467845025
SAL,Midbrain reticular nucleus,Nucleus of the solitary tract,0.9989018536029127,0.0010987498016334601
SAL,Midbrain reticular nucleus,Medial septal nucleus,0.9988156993908891,0.001185002447256888
SAL,Midbrain reticular nucleus,Uvula (IX),0.9980625882576629,0.0019392909520610233
SAL,Midbrain reticular nucleus,Bed nuclei of the stria terminalis,0.997393275045156,0.002610128378151374
SAL,Midbrain reticular nucleus,Flocculus,0.9969586323600594,0.003046001997409821
SAL,Midbrain reticular nucleus,Medial amygdalar nucleus,0.9947682379657634,0.005245495622748176
SAL,Midbrain reticular nucleus,Parafascicular nucleus,0.9932005689261945,0.006822652526909727
SAL,Intermediate reticular nucleus,Nucleus of reuniens,0.9982959273767894,0.0017055262065389337
SAL,Intermediate reticular nucleus,Facial motor nucleus,0.9981245196878507,0.001877241227402352
SAL,Intermediate reticular nucleus,Nucleus raphe magnus,0.9968108129819254,0.003194283313236194
SAL,Intermediate reticular nucleus,Dorsal peduncular area,0.995140186357513,0.0048716609361516795
SAL,Pontine reticular nucleus,Locus ceruleus,0.9997825744328112,0.00021744920755422046
SAL,Pontine reticular nucleus,Dorsal peduncular area,0.9996834431536538,0.00031660696104110193
SAL,Pontine reticular nucleus,Ventral tegmental nucleus,0.9996007940507542,0.0003992856531536519
SAL,Pontine reticular nucleus,Lateral visual area,0.9992821726710086,0.0007180850903880156
SAL,Pontine reticular nucleus,Median eminence,0.9986090623911567,0.0013919058605151183
SAL,Pontine reticular nucleus,Field CA2,0.9982958376333002,0.0017056161032226408
SAL,Pontine reticular nucleus,Parasubthalamic nucleus,0.9982491767338896,0.0017523577484982098
SAL,Pontine reticular nucleus,Paraventricular nucleus of the thalamus,0.9976969900678668,0.002305665938162678
SAL,Pontine reticular nucleus,Facial motor nucleus,0.996504905662995,0.0035012164482841296
SAL,Pontine reticular nucleus,Parastrial nucleus,0.9935712310361934,0.006449522493247661
SAL,Locus ceruleus,Ventral tegmental nucleus,0.999960766736667,0.00010000500033334732
SAL,Locus ceruleus,Dorsal peduncular area,0.9994352988079809,0.000564860695788063
SAL,Locus ceruleus,Parasubthalamic nucleus,0.999238755994505,0.0007615338988420459
SAL,Locus ceruleus,Median eminence,0.9989851088870672,0.0010154064636311373
SAL,Locus ceruleus,Field CA2,0.9989226615851146,0.0010779191610597804
SAL,Locus ceruleus,Paraventricular nucleus of the thalamus,0.9988901835037111,0.0011104327986472039
SAL,Locus ceruleus,Lateral visual area,0.9983755283370476,0.001625792547731379
SAL,Locus ceruleus,Facial motor nucleus,0.9948108551672793,0.005202655203214727
SAL,Paraventricular nucleus of the thalamus,Parasubthalamic nucleus,0.999799125546347,0.00020089463162829187
SAL,Paraventricular nucleus of the thalamus,Ventral tegmental nucleus,0.9992005505479121,0.0007997691822178388
SAL,Paraventricular nucleus of the thalamus,Field CA2,0.9989541920382482,0.001046355200469239
SAL,Paraventricular nucleus of the thalamus,Median eminence,0.9984659497466575,0.0015352281131839904
SAL,Paraventricular nucleus of the thalamus,Dorsal peduncular area,0.9971495015213382,0.0028545688864178615
SAL,Paraventricular nucleus of the thalamus,Edinger-Westphal nucleus,0.996367043575358,0.003639571637547144
SAL,Paraventricular nucleus of the thalamus,Preparasubthalamic nucleus,0.9957650174046752,0.0042439755330534994
SAL,Paraventricular nucleus of the thalamus,Lateral visual area,0.9948421699212925,0.005171177600214695
SAL,Paraventricular nucleus of the thalamus,Lateral septal nucleus caudal (caudodorsal) part,0.9930041466693685,0.007020439045010259
SAL,Accessory olfactory bulb,Submedial nucleus of the thalamus,0.9976001710332404,0.0024027131716173647
SAL,Accessory olfactory bulb,Ventral tegmental area,-0.9974588484439999,0.0025443857618487
SAL,Accessory olfactory bulb,Cuneate nucleus,0.9971716176287223,0.002832389802846355
SAL,Accessory olfactory bulb,Nucleus x,0.9951857625619099,0.004825863206960996
SAL,Accessory olfactory bulb,Gustatory areas,0.9939195390063217,0.006099022275642458
SAL,Lateral dorsal nucleus of thalamus,Dorsal part of the lateral geniculate complex,0.998422060364239,0.0015791858936938096
SAL,Lateral dorsal nucleus of thalamus,Nucleus raphe magnus,0.9975932878930835,0.0024096128936729644
SAL,Lateral dorsal nucleus of thalamus,Paracentral nucleus,0.9963737644205035,0.0036328263095861935
SAL,Lateral dorsal nucleus of thalamus,Nucleus prepositus,0.9961312515529871,0.003876251411926986
SAL,Lateral dorsal nucleus of thalamus,Nucleus of reuniens,0.9959491112420839,0.00405911583327517
SAL,Lateral dorsal nucleus of thalamus,Lateral mammillary nucleus,0.9954098431534524,0.0046007239653736275
SAL,Lateral dorsal nucleus of thalamus,Ventral part of the lateral geniculate complex,0.9942132295691004,0.00580357866185861
SAL,Anterior olfactory nucleus,Ventral premammillary nucleus,0.9998759300436776,0.00012407765363612233
SAL,Anterior olfactory nucleus,Secondary motor area,0.9995142751558954,0.000485842846629394
SAL,Anterior olfactory nucleus,Supplemental somatosensory area,0.999307062489663,0.000693177702498853
SAL,Anterior olfactory nucleus,Prelimbic area,0.9991832250735881,0.0008171086687927108
SAL,Anterior olfactory nucleus,Nucleus of the trapezoid body,0.9988280069157669,0.001172680405203946
SAL,Anterior olfactory nucleus,Medial pretectal area,0.9983228349474806,0.001678573068362928
SAL,Anterior olfactory nucleus,Lateral hypothalamic area,0.9949649061343702,0.0050478126622664045
SAL,Anterior olfactory nucleus,Simple lobule,0.9948151281136266,0.005198359977495704
SAL,Anterior olfactory nucleus,Primary somatosensory area nose,0.9945374693706942,0.005477504805905196
SAL,Nucleus prepositus,Lateral mammillary nucleus,0.9999636094388609,0.00010000500033334732
SAL,Nucleus prepositus,Gustatory areas,0.9964714520490547,0.0035347879593699864
SAL,Nucleus prepositus,Parasubthalamic nucleus,0.9939047686103452,0.006113883142289679
SAL,Nucleus prepositus,Preparasubthalamic nucleus,0.9935737452921715,0.006446991972316342
SAL,Dorsal part of the lateral geniculate complex,Nucleus raphe magnus,0.9985753913370584,0.0014256243826461855
SAL,Dorsal part of the lateral geniculate complex,Ventral part of the lateral geniculate complex,0.9973988484835886,0.0026045403889399317
SAL,Dorsal part of the lateral geniculate complex,Nucleus of reuniens,0.9971480576749536,0.0028560168612979447
SAL,Dorsal part of the lateral geniculate complex,Paracentral nucleus,0.9942885396516384,0.005727833109363027
SAL,Retrochiasmatic area,Posterior hypothalamic nucleus,-0.9973451293144615,0.00265840110463879
SAL,Retrochiasmatic area,Bed nucleus of the accessory olfactory tract,-0.9954634686786817,0.004546852606584875
SAL,Nucleus of Roller,Lateral preoptic area,0.9983548063723232,0.0016465484448747129
SAL,Ventral part of the lateral geniculate complex,Paracentral nucleus,0.9954276602611901,0.004582824857377465
SAL,Nucleus of reuniens,Nucleus raphe magnus,0.9997297732471148,0.00027026327071310365
SAL,Nucleus of reuniens,Facial motor nucleus,0.9929437981517685,0.0070812145731664845
SAL,Frontal pole cerebral cortex,Magnocellular nucleus,0.9997290467096344,0.0002709900048405069
SAL,Lateral habenula,Superior central nucleus raphe,0.9979805771469535,0.002021464636655568
SAL,Rhomboid nucleus,Dorsal motor nucleus of the vagus nerve,0.9995080131751595,0.0004921078900683971
SAL,Rhomboid nucleus,Primary somatosensory area nose,0.9969547578345093,0.003049888350316855
SAL,Rhomboid nucleus,Medullary reticular nucleus dorsal part,0.996403785056674,0.0036026968692172254
SAL,Rhomboid nucleus,Simple lobule,0.9963584184989551,0.003648228200196716
SAL,Rhomboid nucleus,Parapyramidal nucleus,0.9959362211415131,0.004072058446347641
SAL,Rhomboid nucleus,Dentate gyrus,0.9957764855793726,0.004232458650597994
SAL,Rhomboid nucleus,Submedial nucleus of the thalamus,0.9942692420149888,0.005747241785166336
SAL,Rhomboid nucleus,Posterior limiting nucleus of the thalamus,0.9941779749146973,0.005839039143002685
SAL,Lateral hypothalamic area,Posterior limiting nucleus of the thalamus,0.9992895622900227,0.0007106901904353053
SAL,Lateral hypothalamic area,Simple lobule,0.9986091310243713,0.0013918371317053234
SAL,Lateral hypothalamic area,Nucleus of the trapezoid body,0.9984138437786777,0.0015874154988849728
SAL,Lateral hypothalamic area,Prelimbic area,0.9981879535948321,0.0018136901472465164
SAL,Lateral hypothalamic area,Primary somatosensory area nose,0.9974490995866061,0.0025541595034426425
SAL,Lateral hypothalamic area,Ventral premammillary nucleus,0.9960935316790239,0.003914118498297114
SAL,Lateral hypothalamic area,Parapyramidal nucleus,0.9950544714294236,0.004957798166806001
SAL,Lateral hypothalamic area,Supplemental somatosensory area,0.993981085794733,0.0060371008821249825
SAL,Lateral hypothalamic area,Secondary motor area,0.993433312255366,0.006588343294150694
SAL,Lateral hypothalamic area,Dorsal motor nucleus of the vagus nerve,0.9932136349632965,0.0068094971265137225
SAL,Rostral linear nucleus raphe,Lateral reticular nucleus,0.9984644539950462,0.0015367261640008175
SAL,Rostral linear nucleus raphe,Linear nucleus of the medulla,0.9971261752538662,0.002877962109074839
SAL,Rostral linear nucleus raphe,Copula pyramidis,0.9938421344865334,0.006176903362555093
SAL,Medial vestibular nucleus,Orbital area medial part,0.994306093361013,0.005710178722608014
SAL,Medial vestibular nucleus,Motor nucleus of trigeminal,0.9937848349652677,0.00623455957487478
SAL,Linear nucleus of the medulla,Lateral reticular nucleus,0.9997042032169203,0.00029584053957701183
SAL,Area postrema,Subiculum,0.9975937673393991,0.002409132290799885
SAL,Area postrema,Hypoglossal nucleus,-0.9960560311808494,0.003951766774187726
SAL,Lateral vestibular nucleus,Piriform area,0.99984543519272,0.00015457675365087724
SAL,Lateral vestibular nucleus,Entorhinal area lateral part,0.9974327240424491,0.0025705770615790818
SAL,Lateral vestibular nucleus,Olivary pretectal nucleus,0.9950312492377053,0.004981136047660321
SAL,Lateral vestibular nucleus,Medial preoptic nucleus,0.9946333703423704,0.005381081743756992
SAL,Lateral mammillary nucleus,Gustatory areas,0.996907432971624,0.0030973588957862305
SAL,Lateral mammillary nucleus,Preparasubthalamic nucleus,0.994353740665402,0.0056622597134513356
SAL,Lateral mammillary nucleus,Parasubthalamic nucleus,0.9939423377118213,0.006076084358508866
SAL,Red nucleus,Nucleus y,-0.9971332223535175,0.0028708947238993052
SAL,Red nucleus,Field CA3,0.9956323895448606,0.004377176329185761
SAL,Superior vestibular nucleus,Mediodorsal nucleus of thalamus,0.9986643189450799,0.0013365738719614295
SAL,Superior vestibular nucleus,Subiculum,0.9953626023591718,0.004648183728437846
SAL,Lateral posterior nucleus of the thalamus,Central lateral nucleus of the thalamus,0.9985143816087841,0.0014867230163878834
SAL,Lateral septal nucleus caudal (caudodorsal) part,Preparasubthalamic nucleus,0.999180662140148,0.0008196737005735013
SAL,Lateral septal nucleus caudal (caudodorsal) part,Edinger-Westphal nucleus,0.9985356710906688,0.0014654020866929542
SAL,Lateral septal nucleus caudal (caudodorsal) part,Central lobule,0.9984155468537818,0.0015857097196010305
SAL,Lateral septal nucleus caudal (caudodorsal) part,Paraflocculus,0.9971134156280025,0.002890758591425487
SAL,Lateral septal nucleus caudal (caudodorsal) part,Medullary reticular nucleus dorsal part,0.9949275723900569,0.005085336040761021
SAL,Lateral septal nucleus caudal (caudodorsal) part,Medial preoptic nucleus,0.9943116220418718,0.005704618397145778
SAL,Lateral septal nucleus rostral (rostroventral) part,Retrosplenial area dorsal part,0.9969463493387908,0.003058322565723307
SAL,Lateral septal nucleus rostral (rostroventral) part,Accessory facial motor nucleus,0.9941864707756963,0.005830493565739409
SAL,Anteroventral periventricular nucleus,Basomedial amygdalar nucleus,-0.995409736739629,0.004600830869911331
SAL,Bed nucleus of the anterior commissure,Ventral posterolateral nucleus of the thalamus,0.9974216411479386,0.0025816885439047775
SAL,Bed nucleus of the anterior commissure,Lingula (I),0.9972953548392129,0.002708309321838158
SAL,Bed nucleus of the anterior commissure,Retrosplenial area lateral agranular part,0.9932742530624685,0.006748466702360394
SAL,Bed nucleus of the accessory olfactory tract,Medial mammillary nucleus,-0.9984059001028278,0.001595371826314395
SAL,Bed nucleus of the accessory olfactory tract,Posterior hypothalamic nucleus,0.9952585628869673,0.004752713383919897
SAL,Superior colliculus motor related,posteromedial visual area,0.9995598330018216,0.00044026390010793316
SAL,Superior colliculus motor related,Ventrolateral preoptic nucleus,0.9980847111712168,0.0019171253397726993
SAL,Superior colliculus motor related,Olivary pretectal nucleus,0.9949663933456798,0.005046317925930484
SAL,Superior colliculus motor related,Superior olivary complex,0.9946780896211774,0.005336122188941623
SAL,Superior colliculus motor related,Parabrachial nucleus,0.9946438888675662,0.005370506520874275
SAL,Superior colliculus motor related,Primary somatosensory area mouth,0.9931778915923105,0.006845485370031689
SAL,Basolateral amygdalar nucleus,Orbital area ventrolateral part,0.99819839605412,0.0018032287861079164
SAL,Basolateral amygdalar nucleus,Central medial nucleus of the thalamus,0.9968046737774205,0.003200442178419241
SAL,Superior colliculus sensory related,Spinal nucleus of the trigeminal oral part,0.9999045711685721,0.00010000500033334732
SAL,Superior colliculus sensory related,Dorsomedial nucleus of the hypothalamus,0.9964897984426705,0.003516376769878224
SAL,Primary somatosensory area barrel field,Primary somatosensory area lower limb,0.997092489784276,0.0029117452344501193
SAL,Primary somatosensory area barrel field,Taenia tecta,0.9964517330541117,0.0035545769759171963
SAL,Primary somatosensory area barrel field,Sublaterodorsal nucleus,0.9948661653977912,0.005147058008338945
SAL,Primary somatosensory area barrel field,Copula pyramidis,0.9947013119328098,0.005312775901536379
SAL,Accessory supraoptic group,Ventral tegmental area,-0.9963936422462272,0.0036128763388492014
SAL,Accessory supraoptic group,Nucleus x,0.995066973579968,0.004945233958148387
SAL,Primary somatosensory area lower limb,Sublaterodorsal nucleus,0.9935760553644878,0.00644466696157426
SAL,Subfornical organ,Parasolitary nucleus,0.9994267903373104,0.0005733740101549936
SAL,Subfornical organ,Taenia tecta,0.9969646106836583,0.003040005454042661
SAL,Subfornical organ,Copula pyramidis,0.9958940070882986,0.0041144456464439275
SAL,Subfornical organ,Medial geniculate complex,0.9950181073582144,0.004994343639168035
SAL,Primary somatosensory area mouth,Superior olivary complex,0.999765112001607,0.000234915588899428
SAL,Primary somatosensory area mouth,Parabrachial nucleus,0.9988514317365792,0.0011492283734513668
SAL,Primary somatosensory area mouth,Parafascicular nucleus,0.998387048544543,0.0016142536621083158
SAL,Primary somatosensory area mouth,Medial septal nucleus,0.9974145391251478,0.0025888089509448374
SAL,Primary somatosensory area mouth,Nucleus of the solitary tract,0.9973701191687397,0.002633345042828921
SAL,Primary somatosensory area mouth,Flocculus,0.9971702992266365,0.002833711945328238
SAL,Primary somatosensory area mouth,Postpiriform transition area,0.9935510308453629,0.006469853593370365
SAL,Subceruleus nucleus,Primary visual area,0.9978041936510117,0.002198220666646264
SAL,Bed nuclei of the stria terminalis,Uvula (IX),0.9977328454442356,0.002269728441654914
SAL,Bed nuclei of the stria terminalis,Postpiriform transition area,0.9956967561804054,0.004312529421661239
SAL,Bed nuclei of the stria terminalis,Central amygdalar nucleus,0.995458408353631,0.004551936005495855
SAL,Bed nuclei of the stria terminalis,fiber tracts,0.9943436812851022,0.005672376265309761
SAL,Bed nuclei of the stria terminalis,Nucleus of the solitary tract,0.9934040647761283,0.0066177845353694665
SAL,Primary somatosensory area nose,Simple lobule,0.9998176294302283,0.00018238720130611997
SAL,Primary somatosensory area nose,Dorsal motor nucleus of the vagus nerve,0.9985056482300807,0.0014954694271128682
SAL,Primary somatosensory area nose,Posterior limiting nucleus of the thalamus,0.9969498783989394,0.0030547827023145943
SAL,Primary somatosensory area nose,Prelimbic area,0.9966759983797742,0.003329538386496189
SAL,Primary somatosensory area nose,Supplemental somatosensory area,0.9961469423659514,0.003860499783452125
SAL,Primary somatosensory area nose,Ventral premammillary nucleus,0.9960555848188145,0.0039522149037315765
SAL,Primary somatosensory area nose,Nucleus of the trapezoid body,0.9959934726869802,0.004014574946141543
SAL,Primary somatosensory area nose,Declive (VI),0.9955766938455666,0.00443311791741282
SAL,Primary somatosensory area nose,Secondary motor area,0.9952301604661986,0.0047812515217525164
SAL,Primary somatosensory area nose,Parapyramidal nucleus,0.9939291232703522,0.0060893794248435195
SAL,Primary somatosensory area nose,Paramedian lobule,0.9938981236001129,0.006120568926135101
SAL,Preparasubthalamic nucleus,Edinger-Westphal nucleus,0.9979980270457018,0.0020039795807415507
SAL,Preparasubthalamic nucleus,Central lobule,0.997299348424775,0.002704304913769197
SAL,Preparasubthalamic nucleus,Parasubthalamic nucleus,0.9949924565243973,0.005020123234798411
SAL,Preparasubthalamic nucleus,Paraflocculus,0.9932757841449188,0.006746925253696538
SAL,Mediodorsal nucleus of thalamus,Subiculum,0.9982924640019942,0.0017089954992686065
SAL,Parasubthalamic nucleus,Ventral tegmental nucleus,0.9993837633984907,0.000616426553324704
SAL,Parasubthalamic nucleus,Field CA2,0.9983747946089168,0.0016265274699921912
SAL,Parasubthalamic nucleus,Dorsal peduncular area,0.99815542779461,0.001846275523618403
SAL,Parasubthalamic nucleus,Median eminence,0.9979629379698657,0.0020391396629824373
SAL,Parasubthalamic nucleus,Lateral visual area,0.9953929193847233,0.004617725919608323
SAL,Parasubthalamic nucleus,Edinger-Westphal nucleus,0.9946924331515838,0.005321702019101497
SAL,Submedial nucleus of the thalamus,Medullary reticular nucleus dorsal part,0.9984178017307759,0.0015834512667404323
SAL,Submedial nucleus of the thalamus,Central lobule,0.9964883452238507,0.0035178351088213317
SAL,Submedial nucleus of the thalamus,Parapyramidal nucleus,0.9952640734765568,0.004747176557069738
SAL,Primary somatosensory area upper limb,Tuberal nucleus,0.995631461423716,0.004378108522218999
SAL,Primary somatosensory area upper limb,Nucleus of the lateral olfactory tract,0.9936587547270747,0.006361436371797304
SAL,Substantia nigra compact part,Medial geniculate complex,-0.9979707942671802,0.002031267360222451
SAL,Supplemental somatosensory area,Secondary motor area,0.9999416661315368,0.00010000500033334732
SAL,Supplemental somatosensory area,Ventral premammillary nucleus,0.9995023911209192,0.0004977327274661359
SAL,Supplemental somatosensory area,Prelimbic area,0.9982469902821839,0.0017545480374071604
SAL,Supplemental somatosensory area,Nucleus of the trapezoid body,0.9974474496154486,0.002555813695644379
SAL,Supplemental somatosensory area,Medial pretectal area,0.9961106687539835,0.0038969143633432405
SAL,Supplemental somatosensory area,Simple lobule,0.995770014703072,0.004238956993769668
SAL,Supplemental somatosensory area,Declive (VI),0.9948884615654447,0.005124647036300095
SAL,Supplemental somatosensory area,Paragigantocellular reticular nucleus lateral part,0.994845717107652,0.00516761202957152
SAL,Supplemental somatosensory area,Paramedian lobule,0.9934671584400154,0.006554273963399729
SAL,Medullary reticular nucleus,Medullary reticular nucleus ventral part,0.9999973686955128,0.00010000500033334732
SAL,Medullary reticular nucleus,Fundus of striatum,0.9965985867476385,0.003407211209650833
SAL,Medullary reticular nucleus,Parastrial nucleus,0.9949440463220287,0.00506877825701532
SAL,Medullary reticular nucleus,Ansiform lobule,0.9949220316516967,0.005090905042909718
SAL,Medullary reticular nucleus,Fasciola cinerea,0.9948094832163709,0.00520403431146163
SAL,Superior olivary complex,Parafascicular nucleus,0.9984644086115835,0.0015367716172601854
SAL,Superior olivary complex,Parabrachial nucleus,0.9982807413419974,0.0017207382793135203
SAL,Superior olivary complex,Medial septal nucleus,0.9959603141243497,0.004047867448059143
SAL,Superior olivary complex,Nucleus of the solitary tract,0.9957395205174336,0.004269581186224154
SAL,Superior olivary complex,Flocculus,0.9953271584508269,0.004683793404085449
SAL,Anterolateral visual area,Dentate nucleus,0.99551703702288,0.004493041588287355
SAL,Medial amygdalar nucleus,Pontine gray,0.998396176667411,0.0016051108340308083
SAL,Medial amygdalar nucleus,Postpiriform transition area,0.9970152482251875,0.0029892150297423613
SAL,Medial amygdalar nucleus,Medial septal nucleus,0.9945311726714129,0.005483836110062576
SAL,Medial amygdalar nucleus,Parafascicular nucleus,0.9935178549766387,0.006503245358461145
SAL,Medial amygdalar nucleus,Nucleus of the solitary tract,0.9931844494762347,0.006838882462003614
SAL,Lateral visual area,Dorsal peduncular area,0.9985500734537447,0.0014509787069101675
SAL,Lateral visual area,Ventral tegmental nucleus,0.9980721225070635,0.0019297382406641523
SAL,Lateral visual area,Median eminence,0.9977729151798683,0.0022295684617352307
SAL,Lateral visual area,Facial motor nucleus,0.9973134523569146,0.0026901628886760675
SAL,Lateral visual area,Field CA2,0.997018950349193,0.002985501829629627
SAL,Lateral visual area,Parastrial nucleus,0.9967211698345902,0.0032842173079433595
SAL,Lateral visual area,Ansiform lobule,0.9943824308920294,0.005633406990762787
SAL,Field CA2,Median eminence,0.9999249096848616,0.00010000500033334732
SAL,Field CA2,Ventral tegmental nucleus,0.9992545847157144,0.0007456932443977065
SAL,Field CA2,Dorsal peduncular area,0.996864102952637,0.0031408242760597696
SAL,Field CA2,Edinger-Westphal nucleus,0.9949288948946412,0.005084006794550519
