comparison,metric,region,region_id,diff,p_value,q_value,significant_fdr05
KET_vs_SAL,closeness,Suprachiasmatic nucleus,286,16.18675835490646,0.23057694230576942,0.9032072402515845,False
KET_vs_SAL,closeness,Bed nucleus of the anterior commissure,287,9.73388372386508,0.20007999200079993,0.9032072402515845,False
KET_vs_SAL,closeness,Bed nucleus of the accessory olfactory tract,292,14.36583177735454,0.06009399060093991,0.9032072402515845,False
KET_vs_SAL,closeness,Superior colliculus motor related,294,3.882415956903472,0.8977102289771023,0.9794020597940206,False
KET_vs_SAL,closeness,Basolateral amygdalar nucleus,295,8.330747826440163,0.44215578442155784,0.9032072402515845,False
KET_vs_SAL,closeness,Magnocellular nucleus,298,14.827037552270546,0.05629437056294371,0.9032072402515845,False
KET_vs_SAL,closeness,Superior colliculus sensory related,302,8.094963601147171,0.41505849415058493,0.9032072402515845,False
KET_vs_SAL,closeness,Basomedial amygdalar nucleus,319,19.50206495700118,0.0014998500149985001,0.3554644535546445,False
KET_vs_SAL,closeness,Suprageniculate nucleus,325,16.66258088994314,0.0331966803319668,0.9032072402515845,False
KET_vs_SAL,closeness,Primary somatosensory area barrel field,329,10.381705945076604,0.34456554344565543,0.9032072402515845,False
KET_vs_SAL,closeness,Accessory supraoptic group,332,9.308060111450224,0.11878812118788121,0.9032072402515845,False
KET_vs_SAL,closeness,Septohippocampal nucleus,333,8.021486610562754,0.2736726327367263,0.9032072402515845,False
KET_vs_SAL,closeness,Primary somatosensory area lower limb,337,8.172050325981363,0.4647535246475352,0.9032072402515845,False
KET_vs_SAL,closeness,Subfornical organ,338,4.269278326732,0.6594340565943405,0.9794020597940206,False
KET_vs_SAL,closeness,Primary somatosensory area mouth,345,7.079300575405512,0.6014398560143985,0.9732040309482567,False
KET_vs_SAL,closeness,Subparaventricular zone,347,0.6394424979764146,0.9037096290370963,0.9794020597940206,False
KET_vs_SAL,closeness,Subceruleus nucleus,350,6.0820216473128745,0.5505449455054494,0.9732040309482567,False
KET_vs_SAL,closeness,Bed nuclei of the stria terminalis,351,6.183576628907595,0.7001299870012999,0.9794020597940206,False
KET_vs_SAL,closeness,Primary somatosensory area nose,353,0.8548994703117572,0.9639036096390361,0.9794020597940206,False
KET_vs_SAL,closeness,Preparasubthalamic nucleus,356,-3.9998405218358215,0.5878412158784122,0.9732040309482567,False
KET_vs_SAL,closeness,Sublaterodorsal nucleus,358,-3.6731162852458557,0.7725227477252274,0.9794020597940206,False
KET_vs_SAL,closeness,Primary somatosensory area trunk,361,12.45058205020927,0.09019098090190981,0.9032072402515845,False
KET_vs_SAL,closeness,Mediodorsal nucleus of thalamus,362,6.378749218425,0.4664533546645335,0.9032072402515845,False
KET_vs_SAL,closeness,Parasubthalamic nucleus,364,7.030519395699859,0.4383561643835616,0.9032072402515845,False
KET_vs_SAL,closeness,Submedial nucleus of the thalamus,366,-15.777484573379482,0.0852914708529147,0.9032072402515845,False
KET_vs_SAL,closeness,Primary somatosensory area upper limb,369,10.736736321700628,0.25277472252774724,0.9032072402515845,False
KET_vs_SAL,closeness,Infracerebellar nucleus,372,-5.307753529729792,0.4423557644235576,0.9032072402515845,False
KET_vs_SAL,closeness,Substantia nigra compact part,374,0.10575115473362473,0.9749025097490251,0.9794020597940206,False
KET_vs_SAL,closeness,Supplemental somatosensory area,378,2.033260711031822,0.9096090390960904,0.9794020597940206,False
KET_vs_SAL,closeness,Field CA1,382,-4.325528690785508,0.6262373762623737,0.9746605984562833,False
KET_vs_SAL,closeness,Primary visual area,385,6.926959475513005,0.6052394760523948,0.9732040309482567,False
KET_vs_SAL,closeness,Supraoptic nucleus,390,13.500601287123313,0.134986501349865,0.9032072402515845,False
KET_vs_SAL,closeness,Anteromedial visual area,394,6.40493323252781,0.633036696330367,0.9746605984562833,False
KET_vs_SAL,closeness,Medullary reticular nucleus,395,-10.59379991510526,0.30616938306169383,0.9032072402515845,False
KET_vs_SAL,closeness,Superior olivary complex,398,4.869968874115916,0.7504249575042495,0.9794020597940206,False
KET_vs_SAL,closeness,Anterolateral visual area,402,15.769372583231503,0.15248475152484753,0.9032072402515845,False
KET_vs_SAL,closeness,Medial amygdalar nucleus,403,-0.528266801331462,0.9694030596940306,0.9794020597940206,False
KET_vs_SAL,closeness,Lateral visual area,409,7.279413814555415,0.4654534546545345,0.9032072402515845,False
KET_vs_SAL,closeness,Field CA2,423,4.940108104449628,0.7878212178782121,0.9794020597940206,False
KET_vs_SAL,closeness,Posterolateral visual area,425,7.506823560619729,0.5844415558444156,0.9732040309482567,False
KET_vs_SAL,closeness,Spinal nucleus of the trigeminal oral part,445,10.848542390890312,0.34496550344965504,0.9032072402515845,False
KET_vs_SAL,closeness,Field CA3,463,2.100332865715611,0.6597340265973403,0.9794020597940206,False
KET_vs_SAL,closeness,Medial geniculate complex,475,2.6042152689848947,0.803919608039196,0.9794020597940206,False
KET_vs_SAL,closeness,Medial mammillary nucleus,491,17.820348221765478,0.18048195180481952,0.9032072402515845,False
KET_vs_SAL,closeness,Subiculum,502,8.345897040083093,0.28577142285771423,0.9032072402515845,False
KET_vs_SAL,closeness,Main olfactory bulb,507,6.394278615495004,0.46395360463953605,0.9032072402515845,False
KET_vs_SAL,closeness,Medial preoptic nucleus,515,1.563979033617592,0.7704229577042295,0.9794020597940206,False
KET_vs_SAL,closeness,Medial preoptic area,523,2.37166541676271,0.8600139986001399,0.9794020597940206,False
KET_vs_SAL,closeness,Medial pretectal area,531,-4.711210740268207,0.7976202379762024,0.9794020597940206,False
KET_vs_SAL,closeness,posteromedial visual area,533,3.706916439073474,0.8107189281071893,0.9794020597940206,False
KET_vs_SAL,closeness,Central amygdalar nucleus,536,1.3781063878806386,0.955004499550045,0.9794020597940206,False
KET_vs_SAL,closeness,Temporal association areas,541,12.188676095065174,0.2843715628437156,0.9032072402515845,False
KET_vs_SAL,closeness,Medial septal nucleus,564,0.5669722980796728,0.9455054494550545,0.9794020597940206,False
KET_vs_SAL,closeness,Postpiriform transition area,566,0.7836200080035667,0.891010898910109,0.9794020597940206,False
KET_vs_SAL,closeness,Tegmental reticular nucleus,574,13.348053984086627,0.28677132286771323,0.9032072402515845,False
KET_vs_SAL,closeness,Central lateral nucleus of the thalamus,575,11.246378909109541,0.40935906409359063,0.9032072402515845,False
KET_vs_SAL,closeness,Accessory facial motor nucleus,576,9.787570544819534,0.38066193380661933,0.9032072402515845,False
KET_vs_SAL,closeness,Taenia tecta,589,7.187384447268531,0.45725427457254275,0.9032072402515845,False
KET_vs_SAL,closeness,Central linear nucleus raphe,591,-0.48893166815068945,0.8652134786521348,0.9794020597940206,False
KET_vs_SAL,closeness,Diagonal band nucleus,596,13.161513570527369,0.40985901409859016,0.9032072402515845,False
KET_vs_SAL,closeness,Central medial nucleus of the thalamus,599,0.38609256459985986,0.9776022397760225,0.9794020597940206,False
KET_vs_SAL,closeness,Subparafascicular area,609,9.377031062595934,0.3808619138086191,0.9032072402515845,False
KET_vs_SAL,closeness,Nucleus of the lateral lemniscus,612,7.663705769226873,0.5357464253574643,0.9619083546190836,False
KET_vs_SAL,closeness,Tuberal nucleus,614,-6.722470592076723,0.5940405959404059,0.9732040309482567,False
KET_vs_SAL,closeness,Cuneiform nucleus,616,0.8346547503575277,0.9794020597940206,0.9794020597940206,False
KET_vs_SAL,closeness,Nucleus of the lateral olfactory tract,619,0.12507023302452502,0.9505049495050495,0.9794020597940206,False
KET_vs_SAL,closeness,Motor nucleus of trigeminal,621,10.218438952314623,0.40075992400759924,0.9032072402515845,False
KET_vs_SAL,closeness,Cortical amygdalar area anterior part,639,4.07724141153486,0.8054194580541946,0.9794020597940206,False
KET_vs_SAL,closeness,Nucleus of the trapezoid body,642,-3.6209908595010702,0.774022597740226,0.9794020597940206,False
KET_vs_SAL,closeness,Cortical amygdalar area posterior part,647,11.932288959992144,0.26817318268173185,0.9032072402515845,False
KET_vs_SAL,closeness,Nucleus of the solitary tract,651,3.966364085754062,0.805919408059194,0.9794020597940206,False
KET_vs_SAL,closeness,Abducens nucleus,653,-9.521317783511982,0.44635536446355367,0.9032072402515845,False
KET_vs_SAL,closeness,Facial motor nucleus,661,-13.680763514588904,0.11858814118588142,0.9032072402515845,False
KET_vs_SAL,closeness,Caudoputamen,672,12.987020127398598,0.15128487151284872,0.9032072402515845,False
KET_vs_SAL,closeness,Visceral area,677,4.30671891633822,0.7728227177282272,0.9794020597940206,False
KET_vs_SAL,closeness,Superior central nucleus raphe,679,20.546480614148898,0.010998900109989001,0.8689131086891311,False
KET_vs_SAL,closeness,Ventral medial nucleus of the thalamus,685,-2.353341770029683,0.8303169683031697,0.9794020597940206,False
KET_vs_SAL,closeness,Ventrolateral preoptic nucleus,689,-12.094293098858056,0.05169483051694831,0.9032072402515845,False
KET_vs_SAL,closeness,Ventromedial hypothalamic nucleus,693,11.475372758795544,0.2652734726527347,0.9032072402515845,False
KET_vs_SAL,closeness,Olivary pretectal nucleus,706,-10.66282701682505,0.33436656334366566,0.9032072402515845,False
KET_vs_SAL,closeness,Cuneate nucleus,711,-7.0920811710949,0.42755724427557246,0.9032072402515845,False
KET_vs_SAL,closeness,Ventral posterolateral nucleus of the thalamus,718,-7.661715624218068,0.49135086491350866,0.9097668358164184,False
KET_vs_SAL,closeness,Dentate gyrus,726,-1.2880048008910485,0.8732126787321268,0.9794020597940206,False
KET_vs_SAL,closeness,Orbital area medial part,731,10.519248244146993,0.40345965403459655,0.9032072402515845,False
KET_vs_SAL,closeness,Ventral posteromedial nucleus of the thalamus,733,-0.6557279832520173,0.9054094590540946,0.9794020597940206,False
KET_vs_SAL,closeness,Orbital area ventrolateral part,746,3.98157381599988,0.5972402759724028,0.9732040309482567,False
KET_vs_SAL,closeness,Ventral tegmental area,749,-14.913267982848913,0.0817918208179182,0.9032072402515845,False
KET_vs_SAL,closeness,Olfactory tubercle,754,16.06677902238397,0.032896710328967106,0.9032072402515845,False
KET_vs_SAL,closeness,Ventral tegmental nucleus,757,-10.237630064664575,0.41805819418058193,0.9032072402515845,False
KET_vs_SAL,closeness,Vascular organ of the lamina terminalis,763,-2.5557496880788158,0.6259374062593741,0.9746605984562833,False
KET_vs_SAL,closeness,Nucleus x,765,-12.675582136355015,0.024697530246975304,0.9032072402515845,False
KET_vs_SAL,closeness,Hypoglossal nucleus,773,-6.28835596854165,0.39136086391360864,0.9032072402515845,False
KET_vs_SAL,closeness,Posterior amygdalar nucleus,780,10.15176068355426,0.29077092290770923,0.9032072402515845,False
KET_vs_SAL,closeness,Nucleus y,781,0.37914910255424417,0.9129087091290871,0.9794020597940206,False
KET_vs_SAL,closeness,Piriform-amygdalar area,788,-2.139140192487279,0.9412058794120588,0.9794020597940206,False
KET_vs_SAL,closeness,Periaqueductal gray,795,-4.139588115611673,0.5306469353064693,0.9600253715086506,False
KET_vs_SAL,closeness,Zona incerta,797,18.682477966297533,0.14928507149285072,0.9032072402515845,False
KET_vs_SAL,closeness,Dorsal peduncular area,814,7.1519268203661746,0.6372362763723628,0.9746605984562833,False
KET_vs_SAL,closeness,Dorsomedial nucleus of the hypothalamus,830,8.162313565962421,0.46835316468353166,0.9032072402515845,False
KET_vs_SAL,closeness,Dorsal motor nucleus of the vagus nerve,839,-7.929725647229894,0.30056994300569945,0.9032072402515845,False
KET_vs_SAL,closeness,Parasubiculum,843,2.1886913016846634,0.8661133886611339,0.9794020597940206,False
KET_vs_SAL,closeness,Dentate nucleus,846,5.569754708021053,0.508049195080492,0.9287648158261098,False
KET_vs_SAL,closeness,Parvicellular reticular nucleus,852,-0.2848510677316476,0.9434056594340566,0.9794020597940206,False
KET_vs_SAL,closeness,Parasolitary nucleus,859,7.038039511304408,0.48755124487551244,0.9097668358164184,False
KET_vs_SAL,closeness,Parabrachial nucleus,867,6.096756240921817,0.6058394160583942,0.9732040309482567,False
KET_vs_SAL,closeness,Dorsal nucleus raphe,872,15.427000343179095,0.0861913808619138,0.9032072402515845,False
KET_vs_SAL,closeness,Parabigeminal nucleus,874,3.652278044633732,0.7477252274772522,0.9794020597940206,False
KET_vs_SAL,closeness,Retrosplenial area dorsal part,879,13.417942330993789,0.3645635436456354,0.9032072402515845,False
KET_vs_SAL,closeness,Dorsal tegmental nucleus,880,8.840942347706301,0.12188781121887811,0.9032072402515845,False
KET_vs_SAL,closeness,Retrosplenial area ventral part,886,13.633682933107394,0.19928007199280073,0.9032072402515845,False
KET_vs_SAL,closeness,Retrosplenial area lateral agranular part,894,9.603953231230001,0.3173682631736826,0.9032072402515845,False
KET_vs_SAL,closeness,Ectorhinal area,895,8.380659691118456,0.4687531246875312,0.9032072402515845,False
KET_vs_SAL,closeness,External cuneate nucleus,903,8.618826397789308,0.2666733326667333,0.9032072402515845,False
KET_vs_SAL,closeness,Paracentral nucleus,907,0.23259031936586894,0.9787021297870213,0.9794020597940206,False
KET_vs_SAL,closeness,Lingula (I),912,9.742274103815276,0.38436156384361564,0.9032072402515845,False
KET_vs_SAL,closeness,Entorhinal area lateral part,918,5.522890655825446,0.6374362563743625,0.9746605984562833,False
KET_vs_SAL,closeness,Central lobule,920,-0.4760750481090952,0.9233076692330767,0.9794020597940206,False
KET_vs_SAL,closeness,Perirhinal area,922,6.2898750489843565,0.46865313468653136,0.9032072402515845,False
KET_vs_SAL,closeness,Entorhinal area medial part dorsal zone,926,7.26965950919895,0.46415358464153583,0.9032072402515845,False
KET_vs_SAL,closeness,Culmen,928,2.282376237857939,0.7744225577442255,0.9794020597940206,False
KET_vs_SAL,closeness,Parafascicular nucleus,930,3.223272094377652,0.7482251774822518,0.9794020597940206,False
KET_vs_SAL,closeness,Pontine gray,931,3.539881085618635,0.7769223077692231,0.9794020597940206,False
KET_vs_SAL,closeness,Declive (VI),936,-2.394551366972511,0.8841115888411158,0.9794020597940206,False
KET_vs_SAL,closeness,Folium-tuber vermis (VII),944,8.697001546853274,0.17368263173682633,0.9032072402515845,False
KET_vs_SAL,closeness,Posterior hypothalamic nucleus,946,6.098285797338571,0.30586941305869414,0.9032072402515845,False
KET_vs_SAL,closeness,Pyramus (VIII),951,-6.875843439412689,0.42455754424557546,0.9032072402515845,False
KET_vs_SAL,closeness,Uvula (IX),957,0.18310718712037755,0.9204079592040796,0.9794020597940206,False
KET_vs_SAL,closeness,Piriform area,961,-2.606526793146177,0.795920407959204,0.9794020597940206,False
KET_vs_SAL,closeness,Nodulus (X),968,-3.3719979809920577,0.7572242775722428,0.9794020597940206,False
KET_vs_SAL,closeness,Paragigantocellular reticular nucleus dorsal part,970,-2.847449745272005,0.8282171782821718,0.9794020597940206,False
KET_vs_SAL,closeness,Prelimbic area,972,4.8175333627835,0.5764423557644236,0.9732040309482567,False
KET_vs_SAL,closeness,Edinger-Westphal nucleus,975,4.590992823088477,0.49035096490350966,0.9097668358164184,False
KET_vs_SAL,closeness,Paragigantocellular reticular nucleus lateral part,978,0.852201464691241,0.919008099190081,0.9794020597940206,False
KET_vs_SAL,closeness,Dorsal premammillary nucleus,980,-10.199490445989593,0.39606039396060394,0.9032072402515845,False
KET_vs_SAL,closeness,Fasciola cinerea,982,0.305422856110269,0.9732026797320268,0.9794020597940206,False
KET_vs_SAL,closeness,Primary motor area,985,2.5304809203336163,0.8895110488951105,0.9794020597940206,False
KET_vs_SAL,closeness,Fastigial nucleus,989,-2.7345538656287935,0.7684231576842315,0.9794020597940206,False
KET_vs_SAL,closeness,Secondary motor area,993,-13.83524395937124,0.12998700129987,0.9032072402515845,False
KET_vs_SAL,closeness,Fundus of striatum,998,-9.817016392308018,0.36126387361263873,0.9032072402515845,False
KET_vs_SAL,closeness,Primary auditory area,1002,7.528853417714831,0.46285371462853714,0.9032072402515845,False
KET_vs_SAL,closeness,Ventral premammillary nucleus,1004,-6.665653720941737,0.4246575342465753,0.9032072402515845,False
KET_vs_SAL,closeness,Simple lobule,1007,-14.665502692917865,0.2206779322067793,0.9032072402515845,False
KET_vs_SAL,closeness,fiber tracts,1009,5.400862880523405,0.6953304669533047,0.9794020597940206,False
KET_vs_SAL,closeness,Dorsal auditory area,1011,11.40333378128731,0.44585541445855414,0.9032072402515845,False
KET_vs_SAL,closeness,Ansiform lobule,1017,-13.408182193808353,0.25317468253174685,0.9032072402515845,False
KET_vs_SAL,closeness,Ventral auditory area,1018,12.866634740219114,0.31786821317868214,0.9032072402515845,False
KET_vs_SAL,closeness,Posterior complex of the thalamus,1020,16.02666979780539,0.17568243175682433,0.9032072402515845,False
KET_vs_SAL,closeness,Paramedian lobule,1025,-9.498124444744839,0.4293570642935706,0.9032072402515845,False
KET_vs_SAL,closeness,Posterior auditory area,1027,1.5245738732268386,0.8964103589641036,0.9794020597940206,False
KET_vs_SAL,closeness,Posterior limiting nucleus of the thalamus,1029,-6.819209474015199,0.5094490550944906,0.9287648158261098,False
KET_vs_SAL,closeness,Copula pyramidis,1033,-5.803372225723043,0.45035496450354967,0.9032072402515845,False
KET_vs_SAL,closeness,Postsubiculum,1037,-4.989155314542105,0.647035296470353,0.9794020597940206,False
KET_vs_SAL,closeness,Paraflocculus,1041,-15.449840979836496,0.1812818718128187,0.9032072402515845,False
KET_vs_SAL,closeness,Flocculus,1049,-4.405084112697324,0.6888311168883112,0.9794020597940206,False
KET_vs_SAL,closeness,Gustatory areas,1057,1.3878609074153303,0.9185081491850815,0.9794020597940206,False
KET_vs_SAL,closeness,Parapyramidal nucleus,1069,2.848217082634047,0.8066193380661933,0.9794020597940206,False
KET_vs_SAL,closeness,Presubiculum,1084,9.079786307604968,0.37796220377962203,0.9032072402515845,False
KET_vs_SAL,closeness,Medullary reticular nucleus dorsal part,1098,-4.8308871762000045,0.7156284371562843,0.9794020597940206,False
KET_vs_SAL,closeness,Intercalated amygdalar nucleus,1105,-7.079357272986687,0.48865113488651135,0.9097668358164184,False
KET_vs_SAL,closeness,Medullary reticular nucleus ventral part,1107,-10.54073860250823,0.30626937306269375,0.9032072402515845,False
KET_vs_SAL,closeness,Parastrial nucleus,1109,-12.318841916826825,0.22967703229677033,0.9032072402515845,False
KET_vs_SAL,closeness,Interanteromedial nucleus of the thalamus,1120,9.7626260436616,0.267973202679732,0.9032072402515845,False
KET_vs_SAL,closeness,Tuberomammillary nucleus dorsal part,1126,-5.100681851612078,0.2206779322067793,0.9032072402515845,False
KET_vs_SAL,closeness,Median eminence,10671,-6.3194777544479575,0.6077392260773923,0.9732040309482567,False
KET_vs_SAL,betweenness,Tuberomammillary nucleus ventral part,1,0.23278038225748288,0.14977004599080185,0.9580570372412004,False
KET_vs_SAL,betweenness,Inferior colliculus,4,-0.033465560764514964,0.7136572685462907,0.9580570372412004,False
KET_vs_SAL,betweenness,Principal sensory nucleus of the trigeminal,7,0.06393797331410025,0.4029194161167766,0.9580570372412004,False
KET_vs_SAL,betweenness,Interfascicular nucleus raphe,12,-0.11583122971511,0.28534293141371725,0.9580570372412004,False
KET_vs_SAL,betweenness,Induseum griseum,19,-0.06483952398124775,0.4807038592281544,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior amygdalar area,23,0.05207356653443923,0.6034793041391722,0.9580570372412004,False
KET_vs_SAL,betweenness,Intergeniculate leaflet of the lateral geniculate complex,27,0.0565452578434908,0.5466906618676265,0.9580570372412004,False
KET_vs_SAL,betweenness,Periventricular hypothalamic nucleus anterior part,30,-0.0573386224305806,0.5674865026994601,0.9580570372412004,False
KET_vs_SAL,betweenness,Paraventricular hypothalamic nucleus,38,0.16826541651640822,0.23735252949410118,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior cingulate area dorsal part,39,-0.048827984132708266,0.5698860227954409,0.9580570372412004,False
KET_vs_SAL,betweenness,Infralimbic area,44,0.009376126938333937,0.8294341131773645,0.9581127252810308,False
KET_vs_SAL,betweenness,Anterior cingulate area ventral part,48,0.18020194734944103,0.14257148570285944,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus accumbens,56,0.10555355210962857,0.32313537292541494,0.9580570372412004,False
KET_vs_SAL,betweenness,Paraventricular hypothalamic nucleus descending division,63,-0.07356653443923548,0.2533493301339732,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral terminal nucleus of the accessory optic tract,66,0.05243418680129824,0.48730253949210156,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterodorsal preoptic nucleus,72,0.05391272989542012,0.4497100579884023,0.9580570372412004,False
KET_vs_SAL,betweenness,Dorsal terminal nucleus of the accessory optic tract,75,-0.03526866209880995,0.46810637872425515,0.9580570372412004,False
KET_vs_SAL,betweenness,Inferior olivary complex,83,0.15683375405697803,0.3065386922615477,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior hypothalamic nucleus,88,0.19542012261089073,0.057588482303539294,0.9580570372412004,False
KET_vs_SAL,betweenness,Interposed nucleus,91,-0.02015867291741796,0.827634473105379,0.9581127252810308,False
KET_vs_SAL,betweenness,Dorsal cochlear nucleus,96,0.07818247385503069,0.4277144571085783,0.9580570372412004,False
KET_vs_SAL,betweenness,Interpeduncular nucleus,100,-0.031878831590335374,0.6890621875624875,0.9580570372412004,False
KET_vs_SAL,betweenness,Ventral cochlear nucleus,101,0.05048683736025965,0.34553089382123575,0.9580570372412004,False
KET_vs_SAL,betweenness,Agranular insular area dorsal part,104,0.15102776776054816,0.27174565086982605,0.9580570372412004,False
KET_vs_SAL,betweenness,Inferior salivatory nucleus,106,0.15167688424089434,0.17776444711057787,0.9580570372412004,False
KET_vs_SAL,betweenness,Agranular insular area posterior part,111,0.1720158672917418,0.19356128774245152,0.9580570372412004,False
KET_vs_SAL,betweenness,Trochlear nucleus,115,-0.0019834114677244868,0.9416116776644671,0.9814826508382534,False
KET_vs_SAL,betweenness,Periventricular hypothalamic nucleus intermediate part,118,0.056653443923548506,0.34013197360527897,0.9580570372412004,False
KET_vs_SAL,betweenness,Agranular insular area ventral part,119,-0.07587450414713308,0.4843031393721256,0.9580570372412004,False
KET_vs_SAL,betweenness,Periventricular hypothalamic nucleus posterior part,126,0.007140281283808149,0.9178164367126574,0.972775087839575,False
KET_vs_SAL,betweenness,Anteromedial nucleus,127,0.16083663901911288,0.2001599680063987,0.9580570372412004,False
KET_vs_SAL,betweenness,Midbrain reticular nucleus,128,-0.10346195456184637,0.3827234553089382,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus ambiguus,135,0.06732780382257483,0.3509298140371926,0.9580570372412004,False
KET_vs_SAL,betweenness,Intermediate reticular nucleus,136,0.06754417598269022,0.5076984603079384,0.9580570372412004,False
KET_vs_SAL,betweenness,Pontine reticular nucleus,146,-0.042805625676163014,0.6236752649470106,0.9580570372412004,False
KET_vs_SAL,betweenness,Locus ceruleus,147,0.0565813198701767,0.5118976204759048,0.9580570372412004,False
KET_vs_SAL,betweenness,Paraventricular nucleus of the thalamus,149,-0.09213847818247385,0.24315136972605478,0.9580570372412004,False
KET_vs_SAL,betweenness,Accessory olfactory bulb,151,0.11399206635412912,0.42811437712457506,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral dorsal nucleus of thalamus,155,0.03797331410025244,0.5070985802839432,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior olfactory nucleus,159,-0.05178507032095203,0.5756848630273945,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus prepositus,169,-0.028777497295348002,0.6572685462907418,0.9580570372412004,False
KET_vs_SAL,betweenness,Dorsal part of the lateral geniculate complex,170,-0.0072484673638658495,0.7770445910817837,0.9581127252810308,False
KET_vs_SAL,betweenness,Retrochiasmatic area,173,0.0020915975477821852,0.9442111577684463,0.9814826508382534,False
KET_vs_SAL,betweenness,Nucleus of Roller,177,0.09650198341146772,0.3085382923415317,0.9580570372412004,False
KET_vs_SAL,betweenness,Ventral part of the lateral geniculate complex,178,0.0142445005409304,0.7214557088582284,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus of reuniens,181,0.0032455824017309787,0.9182163567286543,0.972775087839575,False
KET_vs_SAL,betweenness,Frontal pole cerebral cortex,184,-0.0023440317345834838,0.9094181163767247,0.972775087839575,False
KET_vs_SAL,betweenness,Lateral habenula,186,0.06671474936891454,0.2019596080783843,0.9580570372412004,False
KET_vs_SAL,betweenness,Rhomboid nucleus,189,-0.0988099531193653,0.3613277344531094,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral hypothalamic area,194,0.06235124413992067,0.4823035392921416,0.9580570372412004,False
KET_vs_SAL,betweenness,Rostral linear nucleus raphe,197,-0.07194374323837,0.14157168566286743,0.9580570372412004,False
KET_vs_SAL,betweenness,Medial vestibular nucleus,202,0.01842769563649477,0.5980803839232154,0.9580570372412004,False
KET_vs_SAL,betweenness,Linear nucleus of the medulla,203,-0.027118644067796606,0.6892621475704859,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus raphe magnus,206,0.008005769924269743,0.9194161167766447,0.972775087839575,False
KET_vs_SAL,betweenness,Area postrema,207,-0.029390551749008297,0.556488702259548,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral vestibular nucleus,209,-0.025171294626758024,0.7036592681463707,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral mammillary nucleus,210,0.023584565452578435,0.8322335532893421,0.9581127252810308,False
KET_vs_SAL,betweenness,Red nucleus,214,0.02362062747926434,0.5756848630273945,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior pretectal nucleus,215,0.006491164803461955,0.7478504299140172,0.9580570372412004,False
KET_vs_SAL,betweenness,Superior vestibular nucleus,217,0.0017670393076090875,0.8928214357128574,0.972775087839575,False
KET_vs_SAL,betweenness,Lateral posterior nucleus of the thalamus,218,-0.07811034980165885,0.17416516696660667,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral preoptic area,226,0.17980526505589614,0.17816436712657469,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus raphe pallidus,230,0.1870176703930761,0.24875024995001,0.9580570372412004,False
KET_vs_SAL,betweenness,Anterior tegmental nucleus,231,0.02596465921384782,0.4511097780443911,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral reticular nucleus,235,0.019978362783988457,0.7140571885622875,0.9580570372412004,False
KET_vs_SAL,betweenness,Nucleus raphe pontis,238,0.000649116480346195,1.0,1.0,False
KET_vs_SAL,betweenness,Midbrain reticular nucleus retrorubral area,246,0.023584565452578435,0.5822835432913417,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral septal nucleus caudal (caudodorsal) part,250,-0.10371438874864766,0.08498300339932013,0.9580570372412004,False
KET_vs_SAL,betweenness,Lateral septal nucleus rostral (rostroventral) part,258,0.029246303642264694,0.6596680663867227,0.9580570372412004,False
KET_vs_SAL,betweenness,Reticular nucleus of the thalamus,262,0.04157951676884241,0.20175964807038593,0.9580570372412004,False
KET_vs_SAL,betweenness,Anteroventral preoptic nucleus,263,-0.005084745762711865,0.7828434313137372,0.9581127252810308,False
KET_vs_SAL,betweenness,Anteroventral periventricular nucleus,272,0.071222502704652,0.28014397120575885,0.9580570372412004,False
KET_vs_SAL,betweenness,Barrington's nucleus,280,-0.025387666786873424,0.6916616676664668,0.9580570372412004,False
KET_vs_SAL,betweenness,Suprachiasmatic nucleus,286,0.0289217454020916,0.5150969806038792,0.9580570372412004,False
KET_vs_SAL,betweenness,Bed nucleus of the anterior commissure,287,0.054201226108907326,0.2829434113177364,0.9580570372412004,False
KET_vs_SAL,betweenness,Bed nucleus of the accessory olfactory tract,292,-0.01121529029931482,0.8022395520895821,0.9581127252810308,False
KET_vs_SAL,betweenness,Superior colliculus motor related,294,0.04388748647673999,0.46550689862027594,0.9580570372412004,False
KET_vs_SAL,betweenness,Basolateral amygdalar nucleus,295,-0.1016227912008655,0.3147370525894821,0.9580570372412004,False
KET_vs_SAL,betweenness,Magnocellular nucleus,298,-0.017922827262892176,0.6910617876424715,0.9580570372412004,False
