drug,region,region_id,weighted_degree,weighted_degree_z,closeness,closeness_z,betweenness,betweenness_z,cluster
PSI,Anterodorsal preoptic nucleus,72,165.6662036626858,1.0897385191860867,21.3308277404093,1.1969344559592563,0.005156869816083664,-0.8128181498834569,0
PSI,Dorsal terminal nucleus of the accessory optic tract,75,166.94555528156815,1.1398750866899319,21.681386795934863,1.274714479187589,0.05268662098809953,-0.0054844703583369556,0
PSI,Inferior olivary complex,83,155.98112121743964,0.7101893924021638,19.530350643892174,0.7974549725973666,0.01705733862243058,-0.6106784577413555,1
PSI,Anterior hypothalamic nucleus,88,151.10030811697428,0.5189149906869317,18.200196320280533,0.5023279959666438,0.006996033177064551,-0.7815783792796775,0
PSI,Interposed nucleus,91,162.88331079768392,0.9806796069036081,21.665139362080517,1.2711095921858904,0.1292823656689506,1.2955600936108247,0
PSI,Dorsal cochlear nucleus,96,131.88321242659134,-0.234184627188602,15.27072840669519,-0.14764546435011353,0.08009376126938333,0.4600493660901388,1
PSI,Interpeduncular nucleus,100,164.553750652092,1.0461425486668812,20.302709772508496,0.968821565522284,0.05394879192210602,0.015954587899158625,0
PSI,Ventral cochlear nucleus,101,156.90679805699062,0.746465783245706,20.714529053124597,1.060193654496491,0.025279480706815724,-0.4710183068068127,0
PSI,Agranular insular area dorsal part,104,169.94119582340113,1.2572713771437432,20.82790778846065,1.0853494749753436,0.01280201947349441,-0.6829587112951978,1
PSI,Inferior salivatory nucleus,106,160.91561611403938,0.9035675324141205,19.79579597863536,0.8563504539057142,0.006202668589974756,-0.7950543587558176,1
PSI,Agranular insular area posterior part,111,167.9519230256734,1.1793136769815553,20.19146408925957,0.9441390143493265,0.025171294626758024,-0.47285594037174095,1
PSI,Trochlear nucleus,115,111.29784048601897,-1.0409056839000528,9.459747083056069,-1.43695251606626,0.00010818608005769924,-0.8985743829134393,0
PSI,Periventricular hypothalamic nucleus intermediate part,118,150.57231843407106,0.4982235795162196,17.22335824101888,0.28559279173298413,0.0425892535160476,-0.17699693641830172,0
PSI,Agranular insular area ventral part,119,166.31722345505662,1.1152513627896719,22.020311747876438,1.3499131945514118,0.1726289217454021,2.0318386086253875,0
PSI,Periventricular hypothalamic nucleus posterior part,126,167.3918962658888,1.1573667633797808,19.02278384196855,0.6848389753173553,0.142084385142445,1.5130133987939942,1
PSI,Anteromedial nucleus,127,162.16529815278224,0.9525413774220397,18.41572796466077,0.5501489152728156,0.11637216011539848,1.0762691548627266,1
PSI,Midbrain reticular nucleus,128,148.2498701140804,0.4072090489908848,17.94703795115476,0.4461586757888234,0.03166245943021998,-0.36259792647604927,1
PSI,Nucleus ambiguus,135,167.30096129722858,1.1538031088477487,21.22435594875363,1.173311108344616,0.2029570861882438,2.546988551326925,0
PSI,Intermediate reticular nucleus,136,122.7726248450543,-0.5912198492024449,12.878192698753375,-0.6784875008205157,0.02726289217454021,-0.43732835811646253,0
PSI,Pontine reticular nucleus,146,143.1514872779585,0.20740829722650186,13.499612528774975,-0.5406104497166332,0.03274432023079697,-0.34422159082676734,0
PSI,Locus ceruleus,147,168.9055436508296,1.2166851580822484,21.731608679411835,1.285857421302016,0.01727371078254598,-0.6070031906114991,0
PSI,Paraventricular nucleus of the thalamus,149,130.20948936590776,-0.2997762346686582,16.167492545306512,0.051323395338745754,0.06556076451496574,0.21319392386811822,1
PSI,Accessory olfactory bulb,151,154.3089361972774,0.6446580592605181,18.90866723334961,0.6595194397663118,0.04825099170573386,-0.0808274465203929,1
PSI,Lateral dorsal nucleus of thalamus,155,150.429868832343,0.49264111573728286,18.392410196760466,0.5449753032940876,0.1139199423007573,1.034616127391021,1
PSI,Anterior olfactory nucleus,159,168.2524720698586,1.191091906843938,21.945924060757694,1.333408483174541,0.11031373963216733,0.9733616752267478,0
PSI,Nucleus prepositus,169,165.90212046268744,1.0989838731560189,18.812268843703524,0.6381311205440181,0.13952398124774612,1.4695227377573603,1
PSI,Dorsal part of the lateral geniculate complex,170,152.765889552246,0.5841875356465451,17.2907697813684,0.30054967586305664,0.10710421925712225,0.9188452128005448,1
PSI,Retrochiasmatic area,173,167.0123774174524,1.142493782345657,21.037070704795337,1.131757337601022,0.1277316985214569,1.2692206791801872,0
PSI,Nucleus of Roller,177,154.12021626442083,0.6372623054166683,16.661866959720314,0.16101234169601672,0.020555355210962856,-0.5512616391420105,1
PSI,Ventral part of the lateral geniculate complex,178,168.55726761192585,1.2030365529007236,20.192554379173064,0.9443809215928012,0.01139560043274432,-0.7068479476392644,1
PSI,Nucleus of reuniens,181,169.16584527065956,1.2268861298411822,21.77269701103251,1.2949738635604486,0.19001081860800578,2.327085068057184,0
PSI,Frontal pole cerebral cortex,184,162.83738975323803,0.9788800050500381,20.84398441366782,1.0889164639386502,0.10436350522899387,0.8722918291556971,1
PSI,Lateral habenula,186,85.2621567764218,-2.0612192509828406,7.823303634826903,-1.8000371587501984,0.0032455824017309774,-0.8452830095305216,1
PSI,Rhomboid nucleus,189,156.78553877896803,0.7417137480051063,17.862068673004394,0.42730618196771286,0.05084745762711865,-0.03672424096211616,1
PSI,Lateral hypothalamic area,194,115.28151493865263,-0.884789288563565,10.28183131471234,-1.2545532038077054,0.01979805265055896,-0.564125074096508,1
PSI,Rostral linear nucleus raphe,197,104.2995607437312,-1.315161580036353,11.756136772672713,-0.9274428041236952,0.025387666786873424,-0.4691806732418845,1
PSI,Medial vestibular nucleus,202,155.52114985536502,0.6921635542321726,20.932545073477048,1.1085657928277624,0.2429859358095925,3.2269129703503565,0
PSI,Linear nucleus of the medulla,203,159.14729922176355,0.8342688830598254,20.913160197561844,1.104264788260351,0.028128380815001804,-0.42262728959703694,0
PSI,Nucleus raphe magnus,206,166.55581156909662,1.124601403004286,21.271645049729244,1.1838033415770908,0.05128020194734944,-0.02937370670240347,0
PSI,Area postrema,207,134.54731332681888,-0.12978105849808025,15.557341575448904,-0.08405338600602856,0.0006851785070320952,-0.8887736705671555,0
PSI,Lateral vestibular nucleus,209,163.86416262367754,1.0191182527452889,20.115180059951363,0.9272135534946706,0.13245582401730976,1.3494640115153849,0
PSI,Lateral mammillary nucleus,210,164.3050292979291,1.036395396454318,19.719957473539935,0.8395238433961644,0.01698521456905878,-0.611903546784641,0
PSI,Red nucleus,214,110.7364856966841,-1.0629046417109491,11.996681016666466,-0.8740722333443258,0.008690948431301838,-0.7527887867624692,0
PSI,Anterior pretectal nucleus,215,164.47002359421757,1.0428613652712742,20.095457498401917,0.922837625184565,0.05622069960331771,0.054544892762650767,1
PSI,Superior vestibular nucleus,217,107.78100490129769,-1.1787271100747745,11.955283493614898,-0.8832572772158045,0.03919942300757302,-0.2345761214527185,1
PSI,Lateral posterior nucleus of the thalamus,218,121.40276387860968,-0.6449033915541816,14.234112072436215,-0.37764392334485797,0.02452217814641183,-0.4838817417613101,1
PSI,Lateral preoptic area,226,158.32834332523112,0.8021747839996777,17.704582461972073,0.39236404894002147,0.04727731698521457,-0.09736614860474661,1
PSI,Nucleus raphe pallidus,230,164.85645940928748,1.058005415618498,18.755147533147152,0.6254573733054919,0.1292823656689506,1.2955600936108247,1
PSI,Anterior tegmental nucleus,231,154.7823682003766,0.663211407090413,20.533860685415668,1.0201079981269587,0.01871619184998197,-0.5825014097457898,0
PSI,Lateral reticular nucleus,235,147.89469346150372,0.39329001535316005,18.333803310273822,0.5319719450284244,0.009736747205192933,-0.73502499563483,0
PSI,Nucleus raphe pontis,238,122.57794363191242,-0.5988492199245807,11.457995655769746,-0.9935926371761263,0.014172376487558602,-0.659682019472774,0
PSI,Midbrain reticular nucleus retrorubral area,246,105.33200788849209,-1.2747009629523043,8.348322568789616,-1.6835489829770391,0.014785430941218897,-0.6492687626048476,0
PSI,Lateral septal nucleus caudal (caudodorsal) part,250,115.72460856055417,-0.867424872904016,10.848197899403804,-1.128891049546677,0.016300036062026686,-0.6235418926958528,0
PSI,Lateral septal nucleus rostral (rostroventral) part,258,145.9343679675622,0.3164667323667594,19.4807823025574,0.7864570346475726,0.03487197980526505,-0.30808146404984627,0
PSI,Reticular nucleus of the thalamus,262,143.1758980052724,0.2083649303051078,19.106987486292457,0.703521594716831,0.0284529390551749,-0.41711438890225244,0
PSI,Anteroventral preoptic nucleus,263,133.80687268040384,-0.1587982199286568,15.778172662584048,-0.035056656878154,0.04626758023800938,-0.11451739521074306,0
PSI,Anteroventral periventricular nucleus,272,153.75762566380695,0.6230527262395072,20.82028646649732,1.0836584999741423,0.23956004327443203,3.168721240794297,0
PSI,Barrington's nucleus,280,157.8539495287288,0.7835837444053229,19.728826638423644,0.8414916825941465,0.022466642625315544,-0.5187967794949457,1
PSI,Suprachiasmatic nucleus,286,146.99003054896855,0.35783714023023716,16.634208752282962,0.1548756980035408,0.02116840966462315,-0.540848382274084,0
PSI,Bed nucleus of the anterior commissure,287,96.92265094874864,-1.6042556261509222,9.007822667234603,-1.5372229013437022,0.00861882437793004,-0.7540138758057546,0
PSI,Bed nucleus of the accessory olfactory tract,292,148.4205498295727,0.413897823953934,17.506304938922483,0.34837137465199725,0.023332131265777135,-0.5040957109755203,1
PSI,Superior colliculus motor related,294,155.93417072875843,0.7083494476126617,19.291425201655013,0.7444435722237968,0.10108186080057699,0.8165502776862085,1
PSI,Basolateral amygdalar nucleus,295,164.73055081951077,1.0530711782927429,21.711996599162777,1.2815060059462189,0.1152542372881356,1.057280274691802,1
PSI,Magnocellular nucleus,298,155.11647826544632,0.6763048612931882,16.64654591273981,0.1576129960758063,0.005914172376487559,-0.7999547149289595,1
PSI,Superior colliculus sensory related,302,147.16002569469248,0.364499087558181,18.3864795555182,0.5436594467891378,0.015109989181391994,-0.643755861910063,0
PSI,Basomedial amygdalar nucleus,319,106.12622204660818,-1.2435764689795812,11.881854385645221,-0.8995493045746606,0.031806707536963574,-0.36014774838947844,1
PSI,Suprageniculate nucleus,325,128.38780287531878,-0.37116638758537296,15.13896763068951,-0.17687978609068428,0.0858276235124414,0.5574439450313332,1
PSI,Primary somatosensory area barrel field,329,168.29080486456445,1.1925941324408849,21.52776047441589,1.2406287562034402,0.19931482149296792,2.485121554641009,0
PSI,Accessory supraoptic group,332,104.3229827233429,-1.3142436950354324,9.864780807103218,-1.3470859672834452,0.015434547421565092,-0.6382429612152785,1
PSI,Septohippocampal nucleus,333,94.99004064092003,-1.6799927774758445,9.095283130841201,-1.5178176776484156,0.008294266137756943,-0.7595267765005391,1
PSI,Primary somatosensory area lower limb,337,135.73515067005934,-0.0832308480133421,15.65948388808925,-0.06139063824773405,0.0568698160836639,0.06557069415221986,1
PSI,Subfornical organ,338,122.89147025568289,-0.5865624111185284,13.05943092011355,-0.6382754086064885,0.02470248827984133,-0.48081901915309644,1
PSI,Primary somatosensory area mouth,345,167.37211659230627,1.1565916168718642,21.970976414299546,1.3389669550202856,0.04835917778579156,-0.07898981295546471,0
PSI,Subparaventricular zone,347,131.7672418990803,-0.23872940135013698,12.335896207586892,-0.7988091214283075,0.010205553552109628,-0.7270619168534744,1
PSI,Subceruleus nucleus,350,157.3236475634053,0.7628017170959809,20.350755371169225,0.9794816461019971,0.004832311575910566,-0.8183310505782414,0
PSI,Bed nuclei of the stria terminalis,351,167.0936540285038,1.1456789350717094,18.939769579186116,0.6664202490407782,0.14042553191489363,1.4848363507984288,1
PSI,Primary somatosensory area nose,353,155.4633523178203,0.689898523962231,16.99803255918013,0.2355988278312871,0.03570140641904075,-0.2939929400520634,1
PSI,Preparasubthalamic nucleus,356,164.2868387824593,1.0356825275343742,20.943993325891824,1.1111058651057704,0.02297151099891814,-0.5102211561919475,1
PSI,Sublaterodorsal nucleus,358,156.18505814430415,0.7181814857011132,17.179717847115334,0.27591011260086923,0.04006491164803462,-0.21987505293329287,1
PSI,Primary somatosensory area trunk,361,138.72997122951122,0.03413330811445938,18.046799453391838,0.46829318305368456,0.02614496934727732,-0.4563172382873872,0
PSI,Mediodorsal nucleus of thalamus,362,77.13441519623747,-2.3797376773281456,6.871167312360647,-2.0112916795239877,0.0041831950955643704,-0.8293568519678106,0
PSI,Parasubthalamic nucleus,364,110.59880706758449,-1.0683001356313147,13.405255032626636,-0.5615459472498013,0.02582041110710422,-0.4618301389821718,1
PSI,Submedial nucleus of the thalamus,366,97.94753017038241,-1.564091588742958,10.894408560252685,-1.1186380943952716,0.0,-0.9004120164783674,1
PSI,Primary somatosensory area upper limb,369,142.726882856649,0.19076845567144007,17.612454604763464,0.371923250847046,0.10793364587089795,0.9329337367983275,0
PSI,Infracerebellar nucleus,372,103.75972064645055,-1.336317397623264,10.776665613249788,-1.1447622210110506,0.007645149657410747,-0.7705525778901083,1
PSI,Substantia nigra compact part,374,106.72562867013501,-1.220086296145815,12.016309286918972,-0.8697172258438547,0.03836999639379733,-0.24866464545050126,1
PSI,Supplemental somatosensory area,378,156.57703418233842,0.7335426520925417,17.07693477769152,0.25310519741966453,0.0422286332491886,-0.18312238163472905,1
PSI,Field CA1,382,90.36208636119119,-1.8613578836169056,7.7480938393680265,-1.8167242747883776,0.014388748647674,-0.6560067523429176,1
PSI,Primary visual area,385,140.1887768441316,0.09130250624022494,16.00723728515628,0.015766881648747053,0.0019473494410385864,-0.8673346123096599,1
PSI,Supraoptic nucleus,390,154.91444098793824,0.6683872134373734,17.4225712657257,0.3297930297381131,0.020555355210962856,-0.5512616391420105,0
PSI,Anteromedial visual area,394,139.1740841537091,0.05153766925704236,15.948701614432519,0.0027793243261888417,0.08543094121889651,0.5507059552932633,1
PSI,Medullary reticular nucleus,395,145.97672354823965,0.3181266071020997,19.14479953245635,0.7119111136369146,0.02304363505228994,-0.5089960671486621,0
PSI,Superior olivary complex,398,168.07981866702318,1.1843257849598,21.506497955108827,1.2359111509397087,0.19812477461233322,2.4649075854267988,0
PSI,Anterolateral visual area,402,80.96323579097009,-2.229689856717556,7.10768399960553,-1.9588147198282375,0.005012621709340065,-0.8152683279700277,0
